Network Slice ID,Timestamp,Device ID,Traffic Load (bps),Traffic Type,Network Utilization (%),Latency (ms),Packet Loss Rate (%),Signal Strength (dBm),Bandwidth Utilization (%),Network Slice Failure,QoS Metric (Throughput),Overload Status,Device Type,Region,Network Failure Count,Time of Day,Weather Conditions
3,2025-02-22 09:00:00,141,0.8907762128186182,0,0.26801532138076234,0.04051450489551564,0.41570468219305956,0.37047445385931743,0.3655094592215262,1,0.8597418062872898,1,0,1,2,1,0
4,2025-02-22 10:00:00,134,0.5396542053578584,1,0.8118584467931105,0.12303497326980187,0.8322862700773549,0.7094238891711437,0.04524031879514112,0,0.32848122915913425,1,1,3,4,2,0
3,2025-02-22 11:00:00,145,0.49292318444458294,3,0.05516185635301163,0.20330961852444848,0.3098321528152071,0.22531462088903798,0.5891414713134062,1,0.919045335838941,1,1,1,2,1,2
3,2025-02-22 12:00:00,125,0.3321451464997641,1,0.5383000536040932,0.4024768563365988,0.9433481553483392,0.6567586739619224,0.7219080324758995,0,0.4710041262241421,0,1,2,3,0,2
3,2025-02-22 13:00:00,168,0.02500534183278283,1,0.07036396568956871,0.8469077941106177,0.17956308717310662,0.16339876716108925,0.7735201623502725,1,0.009249225210802348,1,2,0,1,2,2
3,2025-02-22 14:00:00,192,0.1968788116202669,0,0.9345212154283988,0.34671093008899656,0.6628858730708791,0.05490618292804639,0.14961284886272908,0,0.16107879743770448,1,0,1,1,1,1
3,2025-02-22 15:00:00,163,0.5600477648881331,1,0.7667085566728709,0.6555093553547169,0.6722730651802973,0.12009538223290228,0.44405210157173336,1,0.10128627902053018,1,0,0,3,2,0
2,2025-02-22 16:00:00,136,0.3222115632873639,0,0.6582225331128568,0.7102810818816288,0.252159598094079,0.9309771457572364,0.17666863913572728,1,0.04292403983408251,1,0,2,0,1,0
3,2025-02-22 17:00:00,183,0.3583946902182139,2,0.8242985966088985,0.5869721302085069,0.32475021864444154,0.5518489630384151,0.6620918139536667,0,0.7137060534358638,0,0,1,0,0,2
3,2025-02-22 18:00:00,148,0.2795993180260148,0,0.647784272256873,0.3577026261362606,0.8350453603262764,0.7970221668769024,0.1577455997525159,1,0.1913890791564844,1,1,3,0,0,2
4,2025-02-22 19:00:00,120,0.9446797571246696,1,0.9694598849413136,0.5778299942264922,0.7620167374608589,0.33223455745955155,0.9042074728416307,1,0.8384555509647795,1,2,3,0,2,1
1,2025-02-22 20:00:00,173,0.9983863213468541,2,0.7142743082974616,0.34270472114675576,0.3290975964675627,0.5928534488210149,0.2304576954857498,1,0.26362716555562044,1,0,2,4,1,1
2,2025-02-22 21:00:00,163,0.5214218623409692,0,0.9251395131160447,0.08394141016605813,0.5340575742592756,0.4949159208998801,0.29124523179069906,1,0.03121154766709751,0,1,1,3,1,0
2,2025-02-22 22:00:00,104,0.3587274418853109,1,0.5172945444798835,0.9941783019288261,0.06155237622254063,0.9467675682643781,0.8509326567333562,0,0.82048992852989,0,1,3,1,2,1
2,2025-02-22 23:00:00,199,0.2757799075862929,3,0.11691463955213299,0.12731238461728364,0.2086892559740851,0.748135714737054,0.4583653288140681,1,0.46554213864621063,0,2,1,3,2,0
3,2025-02-23 00:00:00,169,0.22289353727263825,3,0.5283489999450286,0.07239948692964093,0.48589825109827584,0.7310634403252851,0.023751272883405727,0,0.599059074507978,1,0,0,1,0,2
3,2025-02-23 01:00:00,189,0.02738579606663047,0,0.1267307143484364,0.8797407970227346,0.08585759208180971,0.04525640573430145,0.49449580721498854,0,0.3354702905764828,1,2,3,0,2,2
3,2025-02-23 02:00:00,103,0.08780748924956153,0,0.5927149839964481,0.30221566689801527,0.843583359634789,0.5497628283557605,0.08431850596414425,0,0.04494101714301606,1,0,2,4,1,0
4,2025-02-23 03:00:00,138,0.12650350335200009,3,0.48262866239011615,0.651178919538509,0.7181964599653948,0.4668891318788333,0.985415113441918,0,0.36946014723242887,0,2,3,2,2,2
1,2025-02-23 04:00:00,134,0.16079918269958424,1,0.6228203946159852,0.32942579601907207,0.9439332988842742,0.928829563540875,0.5880517779914851,1,0.5177441771094128,1,0,2,2,0,1
3,2025-02-23 05:00:00,100,0.6878566786264367,1,0.009813634180299458,0.3919641113888158,0.6936452597995487,0.25674397856872866,0.25636415510799204,1,0.010546691735044536,1,0,2,0,2,2
1,2025-02-23 06:00:00,123,0.21469938836014638,1,0.19475145613254297,0.26243687525751846,0.9406994335630096,0.26926497803761373,0.5636498923508724,0,0.5738139157010235,0,2,0,0,1,2
4,2025-02-23 07:00:00,156,0.8815793573775162,0,0.4914729351695841,0.34348425317430065,0.5546235480385853,0.4111123613526726,0.07663975819563307,1,0.8929421220784683,1,0,0,3,2,0
2,2025-02-23 08:00:00,199,0.4032872303487327,2,0.9510046482989916,0.4112379088668847,0.6003517605273038,0.24273866824551105,0.7999009194426328,1,0.21694384412043044,1,2,2,4,2,1
3,2025-02-23 09:00:00,169,0.5626018286874227,2,0.38366742042249924,0.7213988157638377,0.9772868439666266,0.12828289589152675,0.9253787790551782,0,0.9267089219346298,0,2,3,4,2,1
1,2025-02-23 10:00:00,140,0.2854775598507848,2,0.42446223928192817,0.5122186611694733,0.6422826134772395,0.8582356275464353,0.8744784370373586,0,0.09656998316108863,0,0,2,3,0,2
1,2025-02-23 11:00:00,153,0.9225612307582732,2,0.7150130258780931,0.9448687566645296,0.030643672347340563,0.558390033492931,0.3416170710086983,0,0.8252565521153862,0,0,1,4,0,2
3,2025-02-23 12:00:00,145,0.47407207913034966,2,0.6040230860853799,0.0418876970209322,0.7239958365143323,0.8621928340583873,0.3256223480398872,1,0.840162126013321,0,2,1,4,0,1
2,2025-02-23 13:00:00,159,0.9928285894890537,0,0.2989183985016346,0.503738616396566,0.9057498189751951,0.8318934106277718,0.03484657342695785,0,0.2569102839747457,0,1,3,2,0,1
2,2025-02-23 14:00:00,159,0.4951823345589872,0,0.4108960227564582,0.5850117508120318,0.795808105547287,0.2815027458203727,0.6513613081898688,0,0.9578198320669096,1,2,3,4,1,0
2,2025-02-23 15:00:00,156,0.4559187507233732,2,0.217628614921898,0.9214669320808534,0.5839584789009634,0.5478260351943458,0.5348275539978544,1,0.4159365549786418,0,1,0,0,1,2
4,2025-02-23 16:00:00,130,0.5634721022782917,0,0.9665346642784378,0.049176289634898784,0.6714711226873659,0.08220799997002048,0.45924437799650986,1,0.1402690499799496,1,1,1,2,0,2
1,2025-02-23 17:00:00,183,0.5709462166469316,0,0.1304952053639803,0.5742711286690113,0.9905139876634611,0.9162094127212255,0.9076758785659049,1,0.5912588927614104,1,2,2,0,0,1
1,2025-02-23 18:00:00,123,0.3632813543326716,2,0.3718859712906606,0.8548041796355709,0.09054821810475484,0.40401207948571805,0.167681383651197,1,0.9966368730441977,0,2,2,0,0,0
1,2025-02-23 19:00:00,188,0.9815361775625217,1,0.02561795783260945,0.2422226136303702,0.6674104706814626,0.39340051789899055,0.009416897435666982,1,0.8991988899114765,0,2,1,3,2,1
4,2025-02-23 20:00:00,135,0.7690569884527382,0,0.2217114939651892,0.8774991784786835,0.28337725742067515,0.30226473475252,0.07308794326183743,1,0.2777778390450309,1,1,1,4,1,2
1,2025-02-23 21:00:00,184,0.6750173609565442,1,0.7808394411586486,0.019017882660283092,0.6402428748655568,0.46054646168146385,0.22319210724405014,1,0.5765136644569965,1,2,0,4,2,2
4,2025-02-23 22:00:00,129,0.7777140962064084,0,0.20109114377410298,0.7334546820949919,0.6077603150853792,0.25114817762366304,0.03304392087528196,1,0.11435007737792859,1,2,1,4,0,2
2,2025-02-23 23:00:00,123,0.8656406638117539,0,0.07988473378892036,0.9344017351855657,0.1533734029769384,0.37453210023367456,0.5027559729142159,0,0.4612360178045276,0,0,0,4,1,2
3,2025-02-24 00:00:00,129,0.48809439018527256,2,0.4745825030987876,0.6580895273362382,0.20668905013728708,0.8006319547017342,0.3139408564503725,1,0.5225335186173874,1,0,3,2,0,0
1,2025-02-24 01:00:00,185,0.09549305116585502,0,0.009735827145318732,0.4396074769962115,0.62177310699354,0.8350215273694903,0.18028962144389538,0,0.3144965833152198,0,0,3,1,2,2
1,2025-02-24 02:00:00,191,0.8375270430284631,3,0.08459115822046326,0.04489263326419399,0.12813428882894087,0.30369521596317206,0.7500773665485605,1,0.4836046572453897,1,2,1,0,1,1
2,2025-02-24 03:00:00,106,0.10625350557776375,3,0.808015378367317,0.9213836397624381,0.2651516069358207,0.46891689158247574,0.20426579486582397,1,0.9198701596697076,1,2,1,1,2,0
3,2025-02-24 04:00:00,134,0.667376314313441,2,0.7718346209641593,0.47091940422209944,0.8354926322051577,0.8746793443966927,0.687577916045135,0,0.4995740309662403,1,2,1,1,1,0
4,2025-02-24 05:00:00,154,0.9580120814451439,1,0.9156122896211156,0.028985526351886365,0.3270922504854312,0.05159141105617149,0.34912683496414654,1,0.8308170653757302,0,1,1,1,0,2
3,2025-02-24 06:00:00,191,0.6616828108724103,1,0.854941562325086,0.690759835506096,0.48813893420664506,0.8900407644260588,0.5117429673215597,0,0.3166112061737828,0,1,2,2,1,0
2,2025-02-24 07:00:00,113,0.6603673845496391,1,0.6834678846923532,0.48247702616285737,0.941438754676826,0.21849611748456654,0.9339205635671837,1,0.9713966464421049,1,0,2,1,2,2
2,2025-02-24 08:00:00,109,0.44571918875366134,3,0.05213253286257613,0.12447116984130227,0.22710138381259876,0.678937098119095,0.03711133902631847,0,0.09241980691141703,1,1,3,2,2,0
3,2025-02-24 09:00:00,179,0.7404726186554608,1,0.7832187774174468,0.2145269374631175,0.3896570769612783,0.5827226008103741,0.5001759244533093,0,0.5851238588034494,1,1,2,3,2,0
4,2025-02-24 10:00:00,115,0.4769677976513742,1,0.8459299052459739,0.06453048753967988,0.6065939495950258,0.5530416415623847,0.8544504474355017,1,0.7896660546137257,0,1,1,3,2,1
4,2025-02-24 11:00:00,153,0.5802521345073495,2,0.7994649825003941,0.5750662248090541,0.7555472773019491,0.8601856052299284,0.5879144109009731,0,0.8138477432278818,0,0,0,3,0,1
1,2025-02-24 12:00:00,194,0.036082967566171964,1,0.5086349304758766,0.6228707881745424,0.9019326639887423,0.10060583744941498,0.27670871990427504,0,0.197361355049899,0,0,3,2,2,1
4,2025-02-24 13:00:00,188,0.3350631226573838,3,0.23284252648877835,0.5064164361510408,0.9157589642358929,0.34664206612029713,0.39755893195602177,1,0.4009660756439367,0,1,1,2,0,0
3,2025-02-24 14:00:00,176,0.551987161795212,3,0.8457489288740012,0.8182238727956074,0.7768587484166624,0.5383189119387151,0.6802360383777355,1,0.6237789383989131,0,2,2,0,1,1
2,2025-02-24 15:00:00,169,0.7089969818644777,3,0.7274894822853057,0.8621936801009465,0.22828370444981932,0.8120005762163955,0.8908513073501474,0,0.3151017078795584,1,0,0,1,2,1
1,2025-02-24 16:00:00,143,0.8219978899760508,2,0.9812858902672246,0.6164564978420621,0.024663535917825233,0.21574837390282386,0.040827295407201314,1,0.6579190143110344,1,1,0,4,1,1
1,2025-02-24 17:00:00,172,0.011325798381424668,2,0.15557299035065264,0.012721915183201954,0.3838021530179321,0.8036217998982862,0.0713097304397472,0,0.37807388043429213,1,2,2,4,1,0
2,2025-02-24 18:00:00,144,0.9720733433641083,0,0.22559961907958326,0.6961761951514142,0.14145964917424325,0.39937691354661853,0.32490551715248195,0,0.3501265965832246,0,2,1,1,0,2
4,2025-02-24 19:00:00,199,0.8805744250852467,1,0.21172235715369347,0.41854721777040227,0.7105742040132075,0.18815405781839933,0.23260343726616828,0,0.10704197679121481,1,0,0,4,2,1
2,2025-02-24 20:00:00,155,0.706630995094417,2,0.7929174951907414,0.5663176096218078,0.661293264847087,0.7595745007830947,0.2647651761262555,1,0.038145491495916076,0,2,0,4,0,0
4,2025-02-24 21:00:00,183,0.5171261384781118,3,0.18681206563331854,0.6499607988621926,0.04383513689151944,0.08990735985237475,0.22108997932731733,1,0.8351055987417323,0,0,2,4,2,0
2,2025-02-24 22:00:00,181,0.5670956455159766,3,0.0664706937909374,0.3506872015967796,0.8368415171859392,0.5147780117064444,0.1956366903551554,0,0.4889683874765104,1,1,0,2,1,2
3,2025-02-24 23:00:00,156,0.42711403032380413,2,0.9990994227842778,0.9183639968908052,0.24870602956754254,0.0628203497599058,0.1304142396905692,0,0.5623835463228237,1,0,0,2,0,1
4,2025-02-25 00:00:00,120,0.07554353148565274,2,0.024595399131034146,0.13411456231347554,0.4322787869893848,0.35605409692576173,0.9340076840541831,0,0.3715064921593334,0,2,0,2,2,0
3,2025-02-25 01:00:00,167,0.22334091576820012,2,0.835655136919808,0.6724242505837863,0.6680997114682385,0.6012915035133486,0.14398418261604218,1,0.1357496820343549,0,0,3,1,1,0
1,2025-02-25 02:00:00,149,0.12154116327311901,0,0.36541097568284653,0.004312944289313503,0.4294691369646386,0.5562239412265468,0.20421822781454857,0,0.4489487309209865,1,0,1,3,0,0
2,2025-02-25 03:00:00,132,0.898851283375326,3,0.8420315121549982,0.9259274545263797,0.44134390670537366,0.4044057108175916,0.24609389665708226,1,0.22807351575073886,0,1,1,4,0,2
1,2025-02-25 04:00:00,190,0.7679307520410253,0,0.5548124197648523,0.11261296308907667,0.0655019890479613,0.4288559598077668,0.9330681175613966,0,0.837517698101087,0,2,2,0,0,1
1,2025-02-25 05:00:00,106,0.03265195288503486,0,0.902094150179001,0.09496773012957985,0.4014803376981781,0.2260992593731519,0.755709270368438,0,0.9867991135380034,0,0,1,2,0,0
1,2025-02-25 06:00:00,169,0.4523975926140259,1,0.9266750881939363,0.333433452430994,0.7650608507185064,0.4557540010022356,0.7897057052551895,0,0.8889914472308755,1,1,0,0,1,0
1,2025-02-25 07:00:00,114,0.9810097844570472,3,0.008864093457184419,0.3740504113779075,0.9154621700405131,0.954302237260118,0.10454005526134424,0,0.5277438570958269,0,1,1,4,1,0
2,2025-02-25 08:00:00,181,0.05761834385377623,3,0.07522987495642264,0.21455524110583554,0.4135397687702699,0.8512572381471522,0.8363314258309529,1,0.627719154555794,0,1,3,3,1,0
1,2025-02-25 09:00:00,131,0.671222433917077,2,0.25031305007245375,0.5859099122251238,0.42363334932279545,0.14436979271779116,0.40807432376158936,1,0.9480874976028439,0,1,0,0,1,1
2,2025-02-25 10:00:00,174,0.4650866712369014,2,0.6695969139698741,0.4434979158128691,0.7028099007882327,0.028644740244916367,0.26265662529666955,1,0.5381638043870114,0,1,0,4,2,1
2,2025-02-25 11:00:00,119,0.5980593566652719,1,0.888724684694369,0.034171816016125456,0.9430712116258684,0.9345250440751842,0.5756862397638716,1,0.6381888709449353,0,0,3,4,1,0
3,2025-02-25 12:00:00,187,0.8330287746725902,0,0.4600599422508951,0.3200586820472704,0.2670325834519702,0.5267887182067927,0.8221998267293062,1,0.628818208321429,0,0,3,2,0,0
4,2025-02-25 13:00:00,114,0.32511173333570753,2,0.6072059287208318,0.8115450658869653,0.44019975605737194,0.5379030077138931,0.778654805434164,0,0.7078029377743544,0,2,1,3,0,0
4,2025-02-25 14:00:00,147,0.6042736888026282,2,0.18840586565857542,0.6906401271969949,0.7962012898185071,0.7813574373477212,0.8900366287062207,1,0.6398868482523667,1,0,1,4,0,2
2,2025-02-25 15:00:00,170,0.19675862038265332,3,0.8053542661572997,0.7258600043222051,0.6098313120549753,0.3142265533848829,0.9281838302187999,1,0.6703430385320658,1,2,1,3,0,2
3,2025-02-25 16:00:00,120,0.5535919373937198,3,0.9678423369095477,0.699067614141623,0.11048213232493066,0.481840513934525,0.23794757514381248,1,0.7255972282882518,1,2,3,2,2,2
2,2025-02-25 17:00:00,141,0.36103222015473513,2,0.2685674977930219,0.3113671644339542,0.6278792231660678,0.9697467249385223,0.4237442700212273,1,0.8089001559868724,0,2,1,0,0,0
2,2025-02-25 18:00:00,125,0.9549438662405071,3,0.49497118462469714,0.09975429320726073,0.1866789933347391,0.6725314312351196,0.014380796261098228,0,0.40237681874481823,1,0,2,1,0,2
2,2025-02-25 19:00:00,113,0.19779137472066669,1,0.08594216852576331,0.27280597219301506,0.5103054525654726,0.15290208148671036,0.8793573065488476,0,0.7455602662201936,1,1,1,1,0,1
3,2025-02-25 20:00:00,156,0.5759196855441102,2,0.5593321118391812,0.8329281480795433,0.5292019422400659,0.13233528478826218,0.15437027295510375,0,0.09916828552102737,0,2,3,1,1,2
4,2025-02-25 21:00:00,136,0.24617613803295915,3,0.5029348891376091,0.9818273916983061,0.8764703019850446,0.20354125483375451,0.8615046105895268,1,0.8760682143136158,1,1,3,3,1,0
3,2025-02-25 22:00:00,157,0.550118633203052,1,0.14430808647916793,0.49450405221748683,0.4625606582685821,0.767318000023538,0.32924273652251257,0,0.28923282022685765,0,2,2,1,2,1
1,2025-02-25 23:00:00,120,0.9144516608648429,3,0.44217024432106045,0.009661397001189509,0.2794200676718824,0.29486892283220945,0.36800170302645263,0,0.4027826418206957,0,0,0,0,2,0
3,2025-02-26 00:00:00,181,0.5454111430631849,3,0.3341243725431666,0.14019323367788553,0.23092049370065315,0.020232957998784773,0.03889254226580974,1,0.8034048629211118,0,2,2,4,2,1
3,2025-02-26 01:00:00,168,0.6039153408534469,3,0.5219971973655839,0.32249068626918775,0.8745178704144991,0.9452002754582816,0.32673338216734704,1,0.6365848955024009,1,0,3,3,0,2
3,2025-02-26 02:00:00,102,0.9619071678492891,2,0.5858704993357573,0.5793642034751919,0.17093593502462096,0.16890822095512137,0.8884022934729288,1,0.30783842837844905,0,1,0,0,2,2
3,2025-02-26 03:00:00,186,0.6764051245982496,0,0.008261020191300705,0.07514869540902527,0.4259171899374752,0.0083743254868347,0.025303236671196938,0,0.22451135092861768,1,0,2,3,1,1
4,2025-02-26 04:00:00,189,0.0,3,0.7613590847457077,0.9446605393198185,0.1871060305807028,0.23648580805886033,0.4062081035655456,1,0.9576907207147702,0,1,2,3,1,1
1,2025-02-26 05:00:00,136,0.958321462593816,1,0.7133299153623118,0.36555560426162537,0.773521096934982,0.23437802097347626,0.031157383342693912,0,0.08672622476414,0,0,0,3,1,0
4,2025-02-26 06:00:00,187,0.9460497146570989,2,0.36633123844148807,0.9138432200335384,0.47444478255645395,0.42179656507479546,0.3707924524810855,0,0.0031865230466007477,1,2,2,2,0,1
4,2025-02-26 07:00:00,148,0.954889335030849,2,0.05273608209445624,0.7815909557129809,0.35115609491980765,0.9213595081672714,0.1724446839375562,0,0.6725751732736999,0,2,0,4,0,0
3,2025-02-26 08:00:00,118,0.8642172879514962,1,0.7552808986289758,0.7564703646679606,0.3611168713774729,0.880057171041835,0.2520485168429307,0,0.6140457226839614,1,0,1,1,2,1
2,2025-02-26 09:00:00,188,0.042497618432884327,3,0.9556798953937522,0.6075388796309542,0.8524695171586968,0.45676836021761114,0.8776334556639795,0,0.7373305464075817,0,1,0,2,2,1
2,2025-02-26 10:00:00,184,0.748418594919917,0,0.24009794543612828,0.627631960674486,0.5538845885871364,0.410664962143664,0.4359395919986173,1,0.7313433593256347,0,1,2,4,2,2
4,2025-02-26 11:00:00,111,0.30963265996563427,3,0.32353607189249,0.6388675075537115,0.7180580339161446,0.5551148701520578,0.2736351873667653,0,0.8631239548759381,0,1,1,1,2,2
4,2025-02-26 12:00:00,160,0.29065579900463856,1,0.18371524214047996,0.6295723160434282,0.8973155563564554,0.2428231661233733,0.5892789875542248,0,0.9220428523569824,0,0,3,2,0,0
3,2025-02-26 13:00:00,140,0.5054086056926131,2,0.5771454789122286,0.5544713523995187,0.9020209961170699,0.051101916579764595,0.14190099603293138,0,0.7747853111482078,0,0,3,2,1,0
4,2025-02-26 14:00:00,132,0.4476455872009687,0,0.1547211225095726,0.9877791562023023,0.3285104860125563,0.9402383439857418,0.2592240819089877,0,0.23141317504046444,0,0,3,0,0,0
3,2025-02-26 15:00:00,149,0.6505239447654491,2,0.3562309141746951,0.7332903845365368,0.9527551659237621,0.18593394949984798,0.5461744549695322,0,0.4628893401624167,0,0,2,2,2,1
2,2025-02-26 16:00:00,167,0.1709664710962331,1,0.6973161415087632,0.7780104014350008,0.02473012015254575,0.19766336104863802,0.237348349241153,1,0.6413186767013171,0,1,1,3,0,1
2,2025-02-26 17:00:00,170,0.14336922748194905,3,0.5603122031739849,0.8736641398106219,0.3768604201358329,0.47237093724067947,0.6790977741231834,0,0.5388479458854137,1,1,0,2,1,0
1,2025-02-26 18:00:00,185,0.9973635829453086,0,0.38652317280632964,0.21589685740943146,0.8960752966600027,0.49156923792384477,0.4913998439486733,0,0.15793128942390455,1,0,3,3,0,1
2,2025-02-26 19:00:00,132,0.065553191299935,2,0.4203365956986771,0.08387173068366863,0.2746121956498541,0.017271335187877934,0.7719895408889366,0,0.5888145920154938,1,0,3,4,1,2
4,2025-02-26 20:00:00,180,0.24129948985496927,2,0.5623086606708181,0.48353572896128894,0.2730560121220563,0.147098097905475,0.9483027714474082,0,0.8864209319057573,0,1,1,4,2,1
2,2025-02-26 21:00:00,123,0.2763819766561908,2,0.0056281149530914565,0.514766820456405,0.30261116751799655,0.3778424544171126,0.11559030543783266,1,0.41785731609736454,1,1,1,3,0,2
3,2025-02-26 22:00:00,160,0.4860333330365648,3,0.07832998650752909,0.8303208850980389,0.6124523975468827,0.684140821889806,0.33452215420370823,0,0.6685683735168287,1,2,1,0,2,0
2,2025-02-26 23:00:00,160,0.4416226707383303,0,0.8817050783812272,0.4443686469946163,0.43838744699876103,0.22775206146194638,0.3194012530721546,0,0.6155073043124845,0,0,2,0,2,1
1,2025-02-27 00:00:00,197,0.23727753492223183,3,0.07769861447069326,0.5716207646599852,0.7269293176241406,0.42280814657585064,0.1509799300474859,0,0.37633429592246925,1,2,1,4,1,0
2,2025-02-27 01:00:00,127,0.30428303700999815,3,0.7071143695738524,0.5277757377524207,0.8951866511321129,0.5574563714959586,0.8103161648297339,0,0.5647844496611659,0,1,0,2,1,2
3,2025-02-27 02:00:00,157,0.37318155109017903,3,0.9205154593844782,0.03820480011242716,0.6743683883759031,0.8894869908197345,0.7598752056817712,1,0.20930635502344364,1,1,0,4,2,0
3,2025-02-27 03:00:00,142,0.2258226422485555,1,0.2706537971688483,0.6160464090702319,0.20440801934547823,0.325634991914028,0.4843316968030582,1,0.5455978903641802,1,0,3,4,1,2
4,2025-02-27 04:00:00,140,0.8434631547083805,1,0.37053957315748276,0.8291807542556927,0.932976221461263,0.13266758649624943,0.5376944868891764,1,0.7986184000359969,1,2,0,3,1,2
2,2025-02-27 05:00:00,138,0.09557206577576768,1,0.5691245024546763,0.15767406348644006,0.2644632716274431,0.48922258372434957,0.059311115473753784,0,0.7586895240286664,1,1,1,0,2,0
3,2025-02-27 06:00:00,185,0.18278193748275037,0,0.8821563323809574,0.5951332253622492,0.14980913917091668,0.7472806634834599,0.5554368743184424,1,0.3572231869462615,1,2,0,3,2,2
1,2025-02-27 07:00:00,148,0.3649184035042423,3,0.9423999595283394,0.5944109991206877,0.08985307163056643,0.10891304579023853,0.7913483371309449,1,0.11106376077174342,0,2,3,4,1,0
4,2025-02-27 08:00:00,116,0.733467027537148,3,0.7398996045680477,0.1643680887923202,0.5634990335356349,0.4244811382616267,0.5737630997535619,1,0.7997326877436268,1,2,2,1,2,0
1,2025-02-27 09:00:00,197,0.2703857693574666,1,0.08644621219126392,0.12358815856007418,0.11365979054203018,0.016620732115729897,0.265140783083496,1,0.2641980990655241,0,2,0,2,2,0
2,2025-02-27 10:00:00,169,0.22077461026878323,3,0.6694355272073194,0.9814079347580237,0.13868533803617408,0.03243206806984089,0.6675145140602878,1,0.051952651221929894,1,2,3,4,1,2
2,2025-02-27 11:00:00,169,0.5541327979629811,3,0.41038294869788294,0.3942322662012342,0.3000181065915851,0.4828887809535165,0.3613543651588287,0,0.4445645267789248,0,0,3,3,0,2
2,2025-02-27 12:00:00,197,0.7922338654392322,2,0.4708273925438433,0.22769576082461687,0.2816317267562761,0.297695885344166,0.5447993211204971,1,0.7391893034976655,1,0,1,1,0,1
4,2025-02-27 13:00:00,164,0.1506485875303817,3,0.04894557905173835,0.1715179328470163,0.6043746090258169,0.8458989803814905,0.4874726183003364,1,0.8082935519415322,1,2,3,1,2,0
3,2025-02-27 14:00:00,173,0.11295194131106384,2,0.19097015318351063,0.6685085358470623,0.8169833954865678,0.60237155825219,0.3810473881377465,1,0.9822073133722498,1,0,0,4,1,0
4,2025-02-27 15:00:00,184,0.6040444351456985,3,0.7908897528077645,0.6102685155896233,0.7615609178462655,0.4537997646944636,0.7188610446636219,0,0.18847745885986805,1,1,3,0,2,0
1,2025-02-27 16:00:00,104,0.1286803002110024,0,0.45407215159027525,0.6444243722473136,0.2624538793668497,0.407693418969564,0.8839132519233794,0,0.29298778790678226,1,2,3,1,1,0
4,2025-02-27 17:00:00,101,0.46482736977056827,1,0.3016566267386356,0.08807963958597606,0.24527159714473468,0.4972146896897558,0.004961689573094397,1,0.6090559137250668,0,0,1,2,2,0
1,2025-02-27 18:00:00,121,0.24618170244210794,2,0.38407777424107836,0.8947662003972757,0.9661018999019635,0.039327983629325214,0.9336699608418473,0,0.8111472716003602,1,0,1,3,2,0
4,2025-02-27 19:00:00,156,0.7496550066327757,1,0.8548255492122439,0.3897730921782966,0.008082413261057901,0.8936977849824725,0.5114302402842035,0,0.23319749743689222,1,1,0,3,1,0
3,2025-02-27 20:00:00,165,0.7873305080973282,2,0.7493427425654142,0.31376699445591705,0.8799891778540524,0.9994570478409825,0.7007089975200698,1,0.4092443931075539,0,1,3,3,2,1
1,2025-02-27 21:00:00,173,0.9008822927146304,2,0.2722868643691183,0.46297322197191837,0.1996675213125387,0.1807097667484543,0.8556524470920923,0,0.407728825130121,1,1,2,4,0,1
2,2025-02-27 22:00:00,197,0.8736433970495278,2,0.11735240838400562,0.39057391069808245,0.9475857210677668,0.1194611342030405,0.46700424132928386,1,0.7726949926043676,1,1,3,3,0,0
2,2025-02-27 23:00:00,115,0.4110239848291949,0,0.2519538224791429,0.8647655538768623,0.3423154055287483,0.1427104731089779,0.834995186391174,1,0.24006277241553953,1,2,2,3,1,0
4,2025-02-28 00:00:00,150,0.31800153132539777,3,0.9212343072641431,0.9305439513361219,0.4404074240359918,0.6613835069612981,0.1774254944637519,1,0.9687478572385988,1,0,0,2,2,1
2,2025-02-28 01:00:00,138,0.8683215961396356,2,0.5818018268754683,0.30383654924392467,0.70730558674565,0.6617982655046515,0.15896716202814898,0,0.5099123899003737,1,0,1,0,0,1
1,2025-02-28 02:00:00,185,0.8991573258785089,0,0.5336556281541576,0.8651248740045056,0.5877961172355315,0.8487225037439126,0.6574343080278158,1,0.28124593659508107,0,1,0,4,1,0
2,2025-02-28 03:00:00,175,0.4226691802957595,2,0.5966181502453427,0.7825937219677743,0.31793563745141623,0.7523975197983974,0.8701756446691522,1,0.28346577572906656,1,0,1,4,1,0
3,2025-02-28 04:00:00,187,0.015667150399302,3,0.36607291640669426,0.9320928719705944,0.5539415777740245,0.44954644364358365,0.8924661196295478,0,0.01716787779237515,0,0,1,3,1,1
3,2025-02-28 05:00:00,139,0.02519787038933058,2,0.8074961239373548,0.24605069293459883,0.7309032911801923,0.6130979148786662,0.6436988974485174,1,0.6920941643505062,1,0,3,2,0,1
4,2025-02-28 06:00:00,137,0.5790624638313405,0,0.523453707910233,0.5777356672267864,0.04219764774465282,0.688705566005094,0.5254089142104876,0,0.7757101154229248,1,1,3,1,0,0
1,2025-02-28 07:00:00,159,0.38981579579953884,3,0.11659788216579359,0.2748863593122336,0.011046913341702434,0.5127423061209169,0.3312491595921223,0,0.031312332872604084,0,0,1,3,0,1
3,2025-02-28 08:00:00,158,0.44217020859857015,0,0.12892472315130932,0.825226282290591,0.4581311770711572,0.47556913670881573,0.980069058838593,1,0.585472161557857,1,0,2,3,0,0
3,2025-02-28 09:00:00,109,0.6915124954371845,3,0.5370372046360132,0.0052789416004412615,0.13174270774958863,0.6454162309709535,0.3195479249137503,0,0.7814412344876766,1,0,2,4,2,2
