timestamp,throughput_mbps,channel_occupancy_percent,channel_occupancy_method,latency_ms,jitter_ms,packet_loss_udp_percent,tx_retries_delta,tx_failed_delta,rssi_dbm,connected_clients,rssi_delta_db,rssi_moving_avg_dbm,scenario,throughput_score,occupancy_score,retry_failed_score,jitter_score,congestion_score,label
2026-08-15 11:54:34,51.21,63.33,instantaneous_fallback,0.075,0.004,,0,0,-25.0,1,-6.0,-22.6,medium_load,0.3414,0.6333,0.0,0.004,0.3415,1.0
2026-08-15 11:54:38,51.23,63.33,instantaneous_fallback,0.088,0.01,,0,0,-28.0,1,-3.0,-24.4,medium_load,0.3415,0.6333,0.0,0.01,0.3422,1.0
2026-08-15 11:54:42,51.12,60.0,instantaneous_fallback,0.073,0.005,,0,0,-26.0,1,2.0,-25.0,medium_load,0.3408,0.6,0.0,0.005,0.3298,1.0
2026-08-15 11:54:46,50.94,63.33,instantaneous_fallback,0.082,0.007,,2,2,-19.0,1,7.0,-23.4,medium_load,0.3396,0.6333,0.04,0.007,0.3492,1.0
2026-08-15 11:54:50,51.4,63.33,instantaneous_fallback,0.074,0.009,,0,0,-20.0,1,-1.0,-23.6,medium_load,0.3427,0.6333,0.0,0.009,0.3425,1.0
2026-08-15 11:54:54,51.03,63.33,instantaneous_fallback,0.072,0.007,,0,0,-29.0,1,-9.0,-24.4,medium_load,0.3402,0.6333,0.0,0.007,0.3414,1.0
2026-08-15 11:54:58,51.97,63.33,instantaneous_fallback,0.082,0.007,,0,0,-22.0,1,7.0,-23.2,medium_load,0.3465,0.6333,0.0,0.007,0.3436,1.0
2026-08-15 11:55:02,50.94,63.33,instantaneous_fallback,0.072,0.007,,0,0,-27.0,1,-5.0,-23.4,medium_load,0.3396,0.6333,0.0,0.007,0.3412,1.0
2026-08-15 11:55:06,50.86,63.33,instantaneous_fallback,0.081,0.009,,0,0,-24.0,1,3.0,-24.4,medium_load,0.3391,0.6333,0.0,0.009,0.3412,1.0
2026-08-15 11:55:11,42.44,63.33,instantaneous_fallback,0.074,0.007,,0,0,-19.0,1,5.0,-24.2,medium_load,0.2829,0.6333,0.0,0.007,0.3214,1.0
2026-08-15 11:55:15,59.93,60.0,instantaneous_fallback,0.075,0.008,,0,0,-30.0,1,-11.0,-24.4,medium_load,0.3995,0.6,0.0,0.008,0.3506,2.0
2026-08-15 11:55:19,51.23,60.0,instantaneous_fallback,0.078,0.009,,0,0,-30.0,1,0.0,-26.0,medium_load,0.3415,0.6,0.0,0.009,0.3304,1.0
2026-08-15 11:55:23,51.46,62.07,instantaneous_fallback,0.075,0.007,,0,0,-23.0,1,7.0,-25.2,medium_load,0.3431,0.6207,0.0,0.007,0.338,1.0
2026-08-15 11:55:27,51.25,61.03,neighbor_interpolated,0.074,0.006,,0,0,-30.0,1,-7.0,-26.4,medium_load,0.3417,0.6103,0.0,0.006,0.3338,1.0
2026-08-15 11:55:31,50.85,60.0,instantaneous_fallback,0.08,0.007,,0,0,-19.0,1,11.0,-26.4,medium_load,0.339,0.6,0.0,0.007,0.3293,1.0
2026-08-15 11:55:35,51.29,62.07,instantaneous_fallback,0.08,0.011,,0,0,-30.0,1,-11.0,-26.4,medium_load,0.3419,0.6207,0.0,0.011,0.338,1.0
2026-08-15 11:55:39,51.27,56.67,instantaneous_fallback,0.072,0.007,,0,0,-27.0,1,3.0,-25.8,medium_load,0.3418,0.5667,0.0,0.007,0.3187,1.0
2026-08-15 11:55:43,51.65,63.33,instantaneous_fallback,0.077,0.009,,0,0,-29.0,1,-2.0,-27.0,medium_load,0.3443,0.6333,0.0,0.009,0.3431,1.0
2026-08-15 11:55:47,51.25,60.0,instantaneous_fallback,0.076,0.007,,0,0,-24.0,1,5.0,-25.8,medium_load,0.3417,0.6,0.0,0.007,0.3303,1.0
2026-08-15 11:55:51,51.28,65.52,instantaneous_fallback,0.077,0.008,,0,0,-23.0,1,1.0,-26.6,medium_load,0.3419,0.6552,0.0,0.008,0.3498,1.0
2026-08-15 11:55:55,51.44,63.8,neighbor_interpolated,0.08,0.01,,0,0,-25.0,1,-2.0,-25.6,medium_load,0.3429,0.638,0.0,0.01,0.3443,1.0
2026-08-15 11:55:59,51.04,62.07,instantaneous_fallback,0.075,0.008,,0,0,-26.0,1,-1.0,-25.4,medium_load,0.3403,0.6207,0.0,0.008,0.3371,1.0
2026-08-15 11:56:03,51.82,69.37,neighbor_interpolated,0.074,0.008,,0,0,-19.0,1,7.0,-23.4,medium_load,0.3455,0.6937,0.0,0.008,0.3645,2.0
2026-08-15 11:56:07,51.27,76.67,instantaneous_fallback,0.101,0.035,,0,0,-21.0,1,-2.0,-22.8,medium_load,0.3418,0.7667,0.0,0.035,0.3915,2.0
2026-08-15 11:56:11,51.26,60.0,instantaneous_fallback,0.077,0.011,,0,0,-19.0,1,2.0,-22.0,medium_load,0.3417,0.6,0.0,0.011,0.3307,1.0
2026-08-15 11:56:15,51.62,60.0,instantaneous_fallback,0.076,0.007,,0,0,-30.0,1,-11.0,-23.0,medium_load,0.3441,0.6,0.0,0.007,0.3311,1.0
2026-08-15 11:56:19,51.2,63.33,instantaneous_fallback,0.088,0.004,,0,0,-22.0,1,8.0,-22.2,medium_load,0.3413,0.6333,0.0,0.004,0.3415,1.0
2026-08-15 11:56:23,51.01,66.67,instantaneous_fallback,0.081,0.007,,0,0,-18.0,1,4.0,-22.0,medium_load,0.3401,0.6667,0.0,0.007,0.3531,2.0
2026-08-15 11:56:28,51.36,63.33,instantaneous_fallback,0.074,0.009,,0,0,-18.0,1,0.0,-21.4,medium_load,0.3424,0.6333,0.0,0.009,0.3424,1.0
2026-08-15 11:56:32,51.03,63.33,instantaneous_fallback,0.103,0.052,,0,0,-30.0,1,-12.0,-23.6,medium_load,0.3402,0.6333,0.0,0.052,0.3459,1.0
2026-08-15 11:56:36,50.8,60.0,instantaneous_fallback,0.087,0.013,,0,0,-27.0,1,3.0,-23.0,medium_load,0.3387,0.6,0.0,0.013,0.3298,1.0
2026-08-15 11:56:40,51.45,60.0,instantaneous_fallback,0.077,0.004,,0,0,-29.0,1,-2.0,-24.4,medium_load,0.343,0.6,0.0,0.004,0.3305,1.0
2026-08-15 11:56:44,51.37,60.0,instantaneous_fallback,0.079,0.006,,0,0,-20.0,1,9.0,-24.8,medium_load,0.3425,0.6,0.0,0.006,0.3305,1.0
2026-08-15 11:56:48,41.42,53.33,instantaneous_fallback,0.076,0.012,,0,0,-28.0,1,-8.0,-26.8,medium_load,0.2761,0.5333,0.0,0.012,0.2845,1.0
2026-08-15 11:56:52,60.79,80.0,instantaneous_fallback,0.082,0.001,,0,0,-20.0,1,8.0,-24.8,medium_load,0.4053,0.8,0.0,0.001,0.4219,2.0
2026-08-15 11:56:56,51.21,60.0,instantaneous_fallback,0.073,0.007,,0,0,-23.0,1,-3.0,-24.0,medium_load,0.3414,0.6,0.0,0.007,0.3302,1.0
2026-08-15 11:57:00,51.54,62.07,instantaneous_fallback,0.052,0.007,,0,0,-26.0,1,-3.0,-23.4,medium_load,0.3436,0.6207,0.0,0.007,0.3382,1.0
2026-08-15 11:57:04,51.37,62.07,instantaneous_fallback,0.07,0.011,,0,0,-29.0,1,-3.0,-25.2,medium_load,0.3425,0.6207,0.0,0.011,0.3382,1.0
2026-08-15 11:57:08,51.52,62.7,neighbor_interpolated,0.075,0.006,,0,0,-26.0,1,3.0,-24.8,medium_load,0.3435,0.627,0.0,0.006,0.3403,1.0
2026-08-15 11:57:12,51.06,63.33,instantaneous_fallback,0.102,0.034,,2,2,-20.0,1,6.0,-24.8,medium_load,0.3404,0.6333,0.04,0.034,0.3522,2.0
2026-08-15 11:57:16,51.1,63.33,instantaneous_fallback,0.08,0.006,,0,0,-29.0,1,-9.0,-26.0,medium_load,0.3407,0.6333,0.0,0.006,0.3415,1.0
2026-08-15 11:57:20,51.29,60.0,instantaneous_fallback,0.078,0.006,,0,0,-26.0,1,3.0,-26.0,medium_load,0.3419,0.6,0.0,0.006,0.3303,1.0
2026-08-15 11:57:24,51.87,60.0,instantaneous_fallback,0.087,0.007,,23,23,-26.0,1,0.0,-25.4,medium_load,0.3458,0.6,0.46,0.007,0.4237,2.0
2026-08-15 11:57:28,51.87,63.33,instantaneous_fallback,0.076,0.007,,13,13,-30.0,1,-4.0,-26.2,medium_load,0.3458,0.6333,0.26,0.007,0.3954,2.0
2026-08-15 11:57:32,51.94,60.0,instantaneous_fallback,0.072,0.006,,0,0,-29.0,1,1.0,-28.0,medium_load,0.3463,0.6,0.0,0.006,0.3318,1.0
2026-08-15 11:57:36,51.53,62.07,instantaneous_fallback,0.079,0.008,,0,0,-29.0,1,0.0,-28.0,medium_load,0.3435,0.6207,0.0,0.008,0.3383,1.0
2026-08-15 11:57:40,50.87,69.37,neighbor_interpolated,0.09,0.01,,0,0,-29.0,1,0.0,-28.6,medium_load,0.3391,0.6937,0.0,0.01,0.3625,2.0
2026-08-15 11:57:45,51.76,76.67,instantaneous_fallback,0.08,0.006,,6,6,-19.0,1,10.0,-27.2,medium_load,0.3451,0.7667,0.12,0.006,0.4137,2.0
2026-08-15 11:59:27,0.0,43.33,instantaneous,0.053,0.005,,0,0,-18.0,1,0.0,-18.0,high_load,0.0,0.4333,0.0,0.005,0.1522,0.0
2026-08-15 11:59:31,0.11,40.0,instantaneous_fallback,0.081,0.005,,4,4,-18.0,1,0.0,-18.0,high_load,0.0007,0.4,0.08,0.005,0.1568,0.0
2026-08-15 11:59:35,4.36,43.33,instantaneous_fallback,0.074,0.009,,0,0,-17.0,1,1.0,-17.67,high_load,0.0291,0.4333,0.0,0.009,0.1627,0.0
2026-08-15 11:59:39,79.38,70.0,instantaneous_fallback,0.073,0.01,,0,0,-24.0,1,-7.0,-19.25,high_load,0.5292,0.7,0.0,0.01,0.4312,2.0
2026-08-15 11:59:43,76.53,72.41,instantaneous_fallback,0.076,0.006,,0,0,-29.0,1,-5.0,-21.2,high_load,0.5102,0.7241,0.0,0.006,0.4326,2.0
2026-08-15 11:59:47,76.81,72.87,neighbor_interpolated,0.072,0.008,,0,0,-29.0,1,0.0,-23.4,high_load,0.5121,0.7287,0.0,0.008,0.4351,2.0
2026-08-15 11:59:51,76.62,73.33,instantaneous_fallback,0.076,0.007,,0,0,-24.0,1,5.0,-24.6,high_load,0.5108,0.7333,0.0,0.007,0.4361,2.0
2026-08-15 11:59:56,76.91,70.0,instantaneous_fallback,0.081,0.011,,0,0,-23.0,1,1.0,-25.8,high_load,0.5127,0.7,0.0,0.011,0.4256,2.0
2026-08-15 12:00:00,76.63,73.33,instantaneous_fallback,0.075,0.006,,0,0,-28.0,1,-5.0,-26.6,high_load,0.5109,0.7333,0.0,0.006,0.4361,2.0
2026-08-15 12:00:04,78.02,73.33,instantaneous_fallback,0.076,0.01,,0,0,-25.0,1,3.0,-25.8,high_load,0.5201,0.7333,0.0,0.01,0.4397,2.0
2026-08-15 12:00:08,77.25,73.33,instantaneous_fallback,0.072,0.009,,5,5,-29.0,1,-4.0,-25.8,high_load,0.515,0.7333,0.1,0.009,0.4578,2.0
2026-08-15 12:00:12,77.45,73.33,instantaneous_fallback,0.075,0.007,,0,0,-23.0,1,6.0,-25.6,high_load,0.5163,0.7333,0.0,0.007,0.4381,2.0
2026-08-15 12:00:16,76.53,73.33,instantaneous_fallback,0.073,0.009,,0,0,-17.0,1,6.0,-24.4,high_load,0.5102,0.7333,0.0,0.009,0.4361,2.0
2026-08-15 12:00:20,77.12,79.31,instantaneous_fallback,0.082,0.001,,4,4,-22.0,1,-5.0,-23.2,high_load,0.5141,0.7931,0.08,0.001,0.4736,2.0
2026-08-15 12:00:24,76.65,73.33,instantaneous_fallback,0.082,0.004,,0,0,-17.0,1,5.0,-21.6,high_load,0.511,0.7333,0.0,0.004,0.4359,2.0
2026-08-15 12:00:29,77.23,76.67,instantaneous_fallback,0.068,0.005,,0,0,-21.0,1,-4.0,-20.0,high_load,0.5149,0.7667,0.0,0.005,0.449,2.0
2026-08-15 12:00:33,77.58,76.67,instantaneous_fallback,0.079,0.004,,0,0,-18.0,1,3.0,-19.0,high_load,0.5172,0.7667,0.0,0.004,0.4498,2.0
2026-08-15 12:00:37,77.23,75.86,instantaneous_fallback,0.056,0.002,,0,0,-18.0,1,0.0,-19.2,high_load,0.5149,0.7586,0.0,0.002,0.4459,2.0
2026-08-15 12:00:41,77.54,75.86,instantaneous_fallback,0.07,0.01,,0,0,-24.0,1,-6.0,-19.6,high_load,0.5169,0.7586,0.0,0.01,0.4474,2.0
2026-08-15 12:00:45,77.8,74.59,neighbor_interpolated,0.079,0.004,,0,0,-17.0,1,7.0,-19.6,high_load,0.5187,0.7459,0.0,0.004,0.443,2.0
2026-08-15 12:00:49,76.97,73.33,instantaneous_fallback,0.074,0.007,,0,0,-18.0,1,-1.0,-19.0,high_load,0.5131,0.7333,0.0,0.007,0.437,2.0
2026-08-15 12:00:53,76.03,73.33,instantaneous_fallback,0.074,0.011,,0,0,-17.0,1,1.0,-18.8,high_load,0.5069,0.7333,0.0,0.011,0.4352,2.0
2026-08-15 12:00:57,78.96,73.33,instantaneous_fallback,0.073,0.008,,0,0,-17.0,1,0.0,-18.6,high_load,0.5264,0.7333,0.0,0.008,0.4417,2.0
2026-08-15 12:01:01,77.06,75.86,instantaneous_fallback,0.075,0.004,,0,0,-24.0,1,-7.0,-18.6,high_load,0.5137,0.7586,0.0,0.004,0.4457,2.0
2026-08-15 12:01:05,76.32,75.86,instantaneous_fallback,0.077,0.01,,0,0,-23.0,1,1.0,-19.8,high_load,0.5088,0.7586,0.0,0.01,0.4446,2.0
2026-08-15 12:01:09,77.82,75.86,neighbor_interpolated,0.075,0.008,,0,0,-28.0,1,-5.0,-21.8,high_load,0.5188,0.7586,0.0,0.008,0.4479,2.0
2026-08-15 12:01:14,76.34,75.86,instantaneous_fallback,0.072,0.009,,0,0,-26.0,1,2.0,-23.6,high_load,0.5089,0.7586,0.0,0.009,0.4445,2.0
2026-08-15 12:01:18,77.74,74.59,neighbor_interpolated,0.077,0.006,,0,0,-27.0,1,-1.0,-25.6,high_load,0.5183,0.7459,0.0,0.006,0.4431,2.0
2026-08-15 12:01:22,77.25,73.33,instantaneous_fallback,0.072,0.004,,0,0,-27.0,1,0.0,-26.2,high_load,0.515,0.7333,0.0,0.004,0.4373,2.0
2026-08-15 12:01:26,77.09,70.0,instantaneous_fallback,0.085,0.005,,0,0,-25.0,1,2.0,-26.6,high_load,0.5139,0.7,0.0,0.005,0.4254,2.0
2026-08-15 12:01:30,76.68,70.0,instantaneous_fallback,0.078,0.01,,0,0,-28.0,1,-3.0,-26.6,high_load,0.5112,0.7,0.0,0.01,0.4249,2.0
2026-08-15 12:01:34,77.07,75.86,instantaneous_fallback,0.073,0.008,,0,0,-28.0,1,0.0,-27.0,high_load,0.5138,0.7586,0.0,0.008,0.4461,2.0
2026-08-15 12:01:38,76.99,74.59,neighbor_interpolated,0.068,0.004,,0,0,-28.0,1,0.0,-27.2,high_load,0.5133,0.7459,0.0,0.004,0.4411,2.0
2026-08-15 12:01:42,76.61,73.33,instantaneous_fallback,0.073,0.007,,0,0,-28.0,1,0.0,-27.4,high_load,0.5107,0.7333,0.0,0.007,0.4361,2.0
2026-08-15 12:01:46,77.68,73.33,instantaneous_fallback,0.077,0.002,,0,0,-28.0,1,0.0,-28.0,high_load,0.5179,0.7333,0.0,0.002,0.4381,2.0
2026-08-15 12:01:50,76.5,79.31,instantaneous_fallback,0.077,0.009,,0,0,-25.0,1,3.0,-27.4,high_load,0.51,0.7931,0.0,0.009,0.457,2.0
2026-08-15 12:01:54,77.99,70.0,instantaneous_fallback,0.073,0.005,,0,0,-28.0,1,-3.0,-27.4,high_load,0.5199,0.7,0.0,0.005,0.4275,2.0
2026-08-15 12:01:58,76.31,73.33,instantaneous_fallback,0.086,0.007,,0,0,-27.0,1,1.0,-27.2,high_load,0.5087,0.7333,0.0,0.007,0.4354,2.0
2026-08-15 12:02:03,77.35,73.33,instantaneous_fallback,0.073,0.007,,0,0,-28.0,1,-1.0,-27.2,high_load,0.5157,0.7333,0.0,0.007,0.4378,2.0
2026-08-15 12:02:07,77.29,76.67,instantaneous_fallback,0.086,0.015,,4,4,-17.0,1,11.0,-25.0,high_load,0.5153,0.7667,0.08,0.015,0.4662,2.0
2026-08-15 12:02:11,76.66,70.0,instantaneous_fallback,0.072,0.006,,0,0,-25.0,1,-8.0,-25.0,high_load,0.5111,0.7,0.0,0.006,0.4245,2.0
2026-08-15 12:02:15,77.8,70.0,instantaneous_fallback,0.087,0.009,,0,0,-27.0,1,-2.0,-24.8,high_load,0.5187,0.7,0.0,0.009,0.4274,2.0
2026-08-15 12:02:19,76.67,73.33,instantaneous_fallback,0.083,0.004,,0,0,-18.0,1,9.0,-23.0,high_load,0.5111,0.7333,0.0,0.004,0.436,2.0
2026-08-15 12:02:23,77.44,75.86,instantaneous_fallback,0.07,0.006,,0,0,-25.0,1,-7.0,-22.4,high_load,0.5163,0.7586,0.0,0.006,0.4468,2.0
2026-08-15 12:02:27,77.66,75.86,neighbor_interpolated,0.077,0.008,,0,0,-28.0,1,-3.0,-24.6,high_load,0.5177,0.7586,0.0,0.008,0.4475,2.0
2026-08-15 12:02:31,76.99,75.86,instantaneous_fallback,0.076,0.008,,0,0,-24.0,1,4.0,-24.4,high_load,0.5133,0.7586,0.0,0.008,0.446,2.0
2026-08-15 12:02:35,76.58,75.86,neighbor_interpolated,0.114,0.057,,0,0,-17.0,1,7.0,-22.4,high_load,0.5105,0.7586,0.0,0.057,0.4499,2.0
2026-08-15 12:02:39,78.2,75.86,instantaneous_fallback,0.083,0.005,,0,0,-17.0,1,0.0,-22.2,high_load,0.5213,0.7586,0.0,0.005,0.4485,2.0
2026-08-15 12:02:44,77.13,76.27,neighbor_interpolated,0.074,0.006,,0,0,-24.0,1,-7.0,-22.0,high_load,0.5142,0.7627,0.0,0.006,0.4475,2.0
2026-08-15 12:02:48,76.05,76.67,instantaneous_fallback,0.077,0.006,,0,0,-19.0,1,5.0,-20.2,high_load,0.507,0.7667,0.0,0.006,0.4464,2.0
2026-08-15 12:02:52,77.64,73.33,instantaneous_fallback,0.08,0.003,,0,0,-24.0,1,-5.0,-20.2,high_load,0.5176,0.7333,0.0,0.003,0.4381,2.0
2026-08-15 12:02:56,76.39,73.33,instantaneous_fallback,0.075,0.01,,0,0,-21.0,1,3.0,-21.0,high_load,0.5093,0.7333,0.0,0.01,0.4359,2.0
2026-08-15 12:03:00,77.93,73.33,instantaneous_fallback,0.079,0.007,,0,0,-17.0,1,4.0,-21.0,high_load,0.5195,0.7333,0.0,0.007,0.4392,2.0
2026-08-15 12:03:04,76.96,79.31,instantaneous_fallback,0.074,0.007,,4,4,-18.0,1,-1.0,-19.8,high_load,0.5131,0.7931,0.08,0.007,0.4739,2.0
2026-08-15 12:03:08,76.73,73.33,instantaneous_fallback,0.085,0.003,,0,0,-21.0,1,-3.0,-20.2,high_load,0.5115,0.7333,0.0,0.003,0.436,2.0
2026-08-15 12:03:12,76.95,73.33,instantaneous_fallback,0.076,0.008,,0,0,-20.0,1,1.0,-19.4,high_load,0.513,0.7333,0.0,0.008,0.437,2.0
2026-08-15 12:03:16,76.77,73.33,instantaneous_fallback,0.08,0.006,,0,0,-17.0,1,3.0,-18.6,high_load,0.5118,0.7333,0.0,0.006,0.4364,2.0
2026-08-15 12:03:20,77.53,73.33,instantaneous_fallback,0.076,0.009,,0,0,-18.0,1,-1.0,-18.8,high_load,0.5169,0.7333,0.0,0.009,0.4385,2.0
2026-08-15 12:03:24,76.31,75.86,instantaneous_fallback,0.076,0.008,,5,5,-25.0,1,-7.0,-20.2,high_load,0.5087,0.7586,0.1,0.008,0.4644,2.0
2026-08-15 12:03:28,77.97,79.59,neighbor_interpolated,0.082,0.006,,2,2,-29.0,1,-4.0,-21.8,high_load,0.5198,0.7959,0.04,0.006,0.4691,2.0
2026-08-15 12:03:32,77.24,83.33,instantaneous_fallback,0.076,0.007,,0,0,-19.0,1,10.0,-21.6,high_load,0.5149,0.8333,0.0,0.007,0.4726,2.0
2026-08-15 12:03:37,77.16,73.33,instantaneous_fallback,0.054,0.008,,0,0,-29.0,1,-10.0,-24.0,high_load,0.5144,0.7333,0.0,0.008,0.4375,2.0
2026-08-15 12:03:41,71.75,66.67,instantaneous_fallback,0.078,0.015,,0,0,-19.0,1,10.0,-24.2,high_load,0.4783,0.6667,0.0,0.015,0.4023,2.0
2026-08-15 12:03:45,54.05,73.33,instantaneous_fallback,0.084,0.012,,0,0,-19.0,1,0.0,-23.0,high_load,0.3603,0.7333,0.0,0.012,0.384,2.0
2026-08-15 12:03:49,37.59,60.0,instantaneous_fallback,0.07,0.006,,0,0,-19.0,1,0.0,-21.0,high_load,0.2506,0.6,0.0,0.006,0.2983,1.0
2026-08-15 12:03:53,84.34,83.33,instantaneous_fallback,0.077,0.009,,3,3,-18.0,1,1.0,-20.8,high_load,0.5623,0.8333,0.06,0.009,0.5013,3.0
2026-08-15 12:03:57,100.98,83.33,instantaneous_fallback,0.072,0.007,,0,0,-24.0,1,-6.0,-19.8,high_load,0.6732,0.8333,0.0,0.007,0.528,3.0
2026-08-15 12:04:01,98.08,80.0,instantaneous_fallback,0.075,0.008,,0,0,-19.0,1,5.0,-19.8,high_load,0.6539,0.8,0.0,0.008,0.5097,3.0
2026-08-15 12:04:05,90.63,76.67,instantaneous_fallback,0.074,0.007,,0,0,-18.0,1,1.0,-19.6,high_load,0.6042,0.7667,0.0,0.007,0.4805,2.0
2026-08-15 12:04:09,76.6,73.33,instantaneous_fallback,0.08,0.002,,0,0,-25.0,1,-7.0,-20.8,high_load,0.5107,0.7333,0.0,0.002,0.4356,2.0
2026-08-15 12:04:13,77.46,73.33,instantaneous_fallback,0.073,0.008,,0,0,-19.0,1,6.0,-21.0,high_load,0.5164,0.7333,0.0,0.008,0.4382,2.0
2026-08-15 12:04:17,76.48,73.33,instantaneous_fallback,0.077,0.003,,0,0,-20.0,1,-1.0,-20.2,high_load,0.5099,0.7333,0.0,0.003,0.4354,2.0
2026-08-15 12:04:21,76.72,73.33,instantaneous_fallback,0.073,0.008,,0,0,-19.0,1,1.0,-20.2,high_load,0.5115,0.7333,0.0,0.008,0.4365,2.0
2026-08-15 12:04:25,77.3,73.33,instantaneous_fallback,0.069,0.007,,0,0,-23.0,1,-4.0,-21.2,high_load,0.5153,0.7333,0.0,0.007,0.4377,2.0
2026-08-15 12:04:29,76.96,79.31,instantaneous_fallback,0.087,0.01,,0,0,-18.0,1,5.0,-19.8,high_load,0.5131,0.7931,0.0,0.01,0.4582,2.0
2026-08-15 12:04:33,76.5,73.33,instantaneous_fallback,0.076,0.008,,0,0,-26.0,1,-8.0,-21.2,high_load,0.51,0.7333,0.0,0.008,0.436,2.0
2026-08-15 12:04:37,77.08,73.33,instantaneous_fallback,0.078,0.004,,0,0,-29.0,1,-3.0,-23.0,high_load,0.5139,0.7333,0.0,0.004,0.4369,2.0
2026-08-15 12:04:42,77.12,73.33,instantaneous_fallback,0.084,0.013,,0,0,-20.0,1,9.0,-23.2,high_load,0.5141,0.7333,0.0,0.013,0.4379,2.0
2026-08-15 12:04:46,76.34,75.86,instantaneous_fallback,0.078,0.005,,0,0,-30.0,1,-10.0,-24.6,high_load,0.5089,0.7586,0.0,0.005,0.4441,2.0
2026-08-15 12:04:50,77.32,74.59,neighbor_interpolated,0.072,0.007,,0,0,-28.0,1,2.0,-26.6,high_load,0.5155,0.7459,0.0,0.007,0.4422,2.0
2026-08-15 12:04:54,76.23,73.33,instantaneous_fallback,0.077,0.007,,0,0,-20.0,1,8.0,-25.4,high_load,0.5082,0.7333,0.0,0.007,0.4352,2.0
2026-08-15 12:04:58,77.62,73.33,instantaneous_fallback,0.047,0.004,,0,0,-18.0,1,2.0,-23.2,high_load,0.5175,0.7333,0.0,0.004,0.4382,2.0
2026-08-15 12:05:02,76.8,75.86,instantaneous_fallback,0.071,0.012,,0,0,-28.0,1,-10.0,-24.8,high_load,0.512,0.7586,0.0,0.012,0.4459,2.0
2026-08-15 12:05:06,77.75,74.59,neighbor_interpolated,0.058,0.005,,0,0,-26.0,1,2.0,-24.0,high_load,0.5183,0.7459,0.0,0.005,0.443,2.0
2026-08-15 12:05:10,76.63,73.33,instantaneous_fallback,0.072,0.013,,0,0,-18.0,1,8.0,-22.0,high_load,0.5109,0.7333,0.0,0.013,0.4368,2.0
2026-08-15 12:05:14,76.79,73.33,instantaneous_fallback,0.071,0.006,,0,0,-26.0,1,-8.0,-23.2,high_load,0.5119,0.7333,0.0,0.006,0.4364,2.0
2026-08-15 12:05:18,77.17,70.0,instantaneous_fallback,0.081,0.006,,0,0,-20.0,1,6.0,-23.6,high_load,0.5145,0.7,0.0,0.006,0.4257,2.0
2026-08-15 12:05:23,76.86,73.33,instantaneous_fallback,0.079,0.012,,0,0,-26.0,1,-6.0,-23.2,high_load,0.5124,0.7333,0.0,0.012,0.4372,2.0
2026-08-15 12:05:27,76.71,73.33,instantaneous_fallback,0.078,0.01,,0,0,-23.0,1,3.0,-22.6,high_load,0.5114,0.7333,0.0,0.01,0.4366,2.0
2026-08-15 12:05:31,77.27,76.67,instantaneous_fallback,0.082,0.006,,0,0,-18.0,1,5.0,-22.6,high_load,0.5151,0.7667,0.0,0.006,0.4492,2.0
2026-08-15 12:05:35,76.22,73.33,instantaneous_fallback,0.071,0.005,,0,0,-19.0,1,-1.0,-21.2,high_load,0.5081,0.7333,0.0,0.005,0.435,2.0
2026-08-15 12:05:39,76.83,73.33,instantaneous_fallback,0.088,0.005,,0,0,-19.0,1,0.0,-21.0,high_load,0.5122,0.7333,0.0,0.005,0.4364,2.0
2026-08-15 12:05:43,77.12,73.33,instantaneous_fallback,0.075,0.01,,0,0,-22.0,1,-3.0,-20.2,high_load,0.5141,0.7333,0.0,0.01,0.4376,2.0
2026-08-15 12:05:47,77.01,76.67,instantaneous_fallback,0.08,0.001,,0,0,-19.0,1,3.0,-19.4,high_load,0.5134,0.7667,0.0,0.001,0.4481,2.0
2026-08-15 12:05:51,77.5,79.31,instantaneous_fallback,0.081,0.004,,0,0,-20.0,1,-1.0,-19.8,high_load,0.5167,0.7931,0.0,0.004,0.4588,2.0
2026-08-15 12:05:55,76.77,73.33,instantaneous_fallback,0.074,0.008,,0,0,-19.0,1,1.0,-19.8,high_load,0.5118,0.7333,0.0,0.008,0.4366,2.0
2026-08-15 12:05:59,76.77,73.33,instantaneous_fallback,0.074,0.004,,0,0,-22.0,1,-3.0,-20.4,high_load,0.5118,0.7333,0.0,0.004,0.4362,2.0
2026-08-15 12:06:03,76.43,76.67,instantaneous_fallback,0.075,0.008,,0,0,-22.0,1,0.0,-20.4,high_load,0.5095,0.7667,0.0,0.008,0.4475,2.0
2026-08-15 12:06:07,77.59,73.33,instantaneous_fallback,0.075,0.008,,0,0,-28.0,1,-6.0,-22.2,high_load,0.5173,0.7333,0.0,0.008,0.4385,2.0
2026-08-15 12:06:11,76.71,76.67,instantaneous_fallback,0.076,0.007,,0,0,-19.0,1,9.0,-22.0,high_load,0.5114,0.7667,0.0,0.007,0.448,2.0
2026-08-15 12:06:16,71.27,76.67,instantaneous_fallback,0.076,0.005,,0,0,-19.0,1,0.0,-22.0,high_load,0.4751,0.7667,0.0,0.005,0.4351,2.0
2026-08-15 12:06:20,83.17,73.33,instantaneous_fallback,0.071,0.006,,0,0,-25.0,1,-6.0,-22.6,high_load,0.5545,0.7333,0.0,0.006,0.4513,2.0
2026-08-15 12:06:24,76.76,73.33,instantaneous_fallback,0.075,0.008,,8,8,-29.0,1,-4.0,-24.0,high_load,0.5117,0.7333,0.16,0.008,0.4686,2.0
