sample_id,timestep,rps,channel_occupancy,packet_loss,latency,label,scenario
410,9,0.178026,0.353191,0.135467,0.146536,0,lunch_restart
411,0,0.011124,0.062778,0.005543,0.024327,0,lunch_restart
411,1,0.024772,0.056793,0.005868,0.017635,0,lunch_restart
411,2,0.014135,0.090561,0.004752,0.028319,0,lunch_restart
411,3,0.013073,0.060595,0.004355,0.026058,0,lunch_restart
411,4,0.029243,0.093311,0.005991,0.029693,0,lunch_restart
411,5,0.0136,0.05513,0.003586,0.01598,0,lunch_restart
411,6,0.023692,0.05455,0.006106,0.019499,0,lunch_restart
411,7,0.0263,0.059082,0.002768,0.023196,0,lunch_restart
411,8,0.016576,0.050592,0.003984,0.029495,0,lunch_restart
411,9,0.03163,0.090616,0.008333,0.016207,0,lunch_restart
412,0,0.088978,0.202048,0.036487,0.082028,0,lunch_restart
412,1,0.096429,0.209343,0.055081,0.072673,0,lunch_restart
412,2,0.096076,0.203013,0.065031,0.079464,0,lunch_restart
412,3,0.099464,0.220264,0.062341,0.084895,0,lunch_restart
412,4,0.104262,0.231846,0.085526,0.090089,0,lunch_restart
412,5,0.113819,0.23314,0.080965,0.076434,0,lunch_restart
412,6,0.092235,0.246977,0.064698,0.082305,0,lunch_restart
412,7,0.11638,0.26702,0.08333,0.09367,0,lunch_restart
412,8,0.127341,0.256425,0.111466,0.10184,0,lunch_restart
412,9,0.14547,0.283689,0.088919,0.137723,0,lunch_restart
413,0,0.050928,0.149568,0.011544,0.039442,0,lunch_restart
413,1,0.047091,0.14473,0.015981,0.057841,0,lunch_restart
413,2,0.046388,0.144168,0.026828,0.064559,0,lunch_restart
413,3,0.068292,0.168242,0.026227,0.039998,0,lunch_restart
413,4,0.047978,0.165211,0.035076,0.055157,0,lunch_restart
413,5,0.080675,0.181913,0.039408,0.066215,0,lunch_restart
413,6,0.073729,0.200835,0.045836,0.067618,0,lunch_restart
413,7,0.082972,0.189623,0.022883,0.061216,0,lunch_restart
413,8,0.082979,0.190693,0.034218,0.071372,0,lunch_restart
413,9,0.107838,0.196225,0.054568,0.056518,0,lunch_restart
414,0,0.059689,0.141388,0.001428,0.057765,0,startup_surge
414,1,0.059249,0.128696,0.021233,0.023757,0,startup_surge
414,2,0.072019,0.190433,0.005001,0.054559,0,startup_surge
414,3,0.050238,0.165529,0.017498,0.02222,0,startup_surge
414,4,0.084643,0.161395,0.00047,0.033564,0,startup_surge
414,5,0.064803,0.188673,0.025998,0.025413,0,startup_surge
414,6,0.070217,0.194288,0.066538,0.07282,0,startup_surge
414,7,0.083271,0.249784,0.098515,0.058683,0,startup_surge
414,8,0.136128,0.217474,0.00559,0.081505,0,startup_surge
414,9,0.110788,0.307733,0.049061,0.063631,0,startup_surge
415,0,0.010472,0.07124,0.001745,0.013417,0,lunch_restart
415,1,0.0225,0.096338,0.005974,0.018034,0,lunch_restart
415,2,0.022325,0.070293,0.0039,0.025841,0,lunch_restart
415,3,0.012467,0.066854,0.002463,0.017854,0,lunch_restart
415,4,0.025005,0.071135,0.005676,0.010626,0,lunch_restart
415,5,0.017497,0.062456,0.002949,0.011434,0,lunch_restart
415,6,0.022475,0.086627,0.001232,0.019211,0,lunch_restart
415,7,0.015369,0.083935,0.001017,0.010575,0,lunch_restart
415,8,0.030792,0.107745,0.01459,0.036624,0,lunch_restart
415,9,0.028691,0.112209,0.0,0.032729,0,lunch_restart
416,0,0.015922,0.05773,0.004333,0.013668,0,lunch_restart
416,1,0.015268,0.083852,0.00625,0.013999,0,lunch_restart
416,2,0.011604,0.056202,0.004211,0.024347,0,lunch_restart
416,3,0.016978,0.073971,0.002024,0.025003,0,lunch_restart
416,4,0.017961,0.069338,0.005367,0.028046,0,lunch_restart
416,5,0.028846,0.102597,0.0,0.025938,0,lunch_restart
416,6,0.025425,0.107429,0.015975,0.051186,0,lunch_restart
416,7,0.039929,0.113875,0.017393,0.02878,0,lunch_restart
416,8,0.045838,0.113861,0.023684,0.038489,0,lunch_restart
416,9,0.068069,0.130635,0.013701,0.038572,0,lunch_restart
417,0,0.017656,0.087303,0.006146,0.013071,0,lunch_restart
417,1,0.0296,0.094285,0.002214,0.014927,0,lunch_restart
417,2,0.027671,0.060796,0.001128,0.026841,0,lunch_restart
417,3,0.016026,0.076565,0.001412,0.016604,0,lunch_restart
417,4,0.025404,0.088963,0.0006,0.023721,0,lunch_restart
417,5,0.016737,0.062285,0.000801,0.027128,0,lunch_restart
417,6,0.02423,0.084222,0.0,0.029603,0,lunch_restart
417,7,0.038432,0.106659,0.000362,0.037954,0,lunch_restart
417,8,0.035671,0.099396,0.020603,0.034015,0,lunch_restart
417,9,0.054811,0.139102,0.029384,0.036492,0,lunch_restart
418,0,0.028709,0.095335,0.006004,0.027076,0,lunch_restart
418,1,0.020097,0.073832,0.002486,0.028282,0,lunch_restart
418,2,0.029011,0.084984,0.001929,0.028796,0,lunch_restart
418,3,0.020985,0.066086,0.000211,0.012156,0,lunch_restart
418,4,0.017578,0.097533,0.004676,0.027643,0,lunch_restart
418,5,0.026203,0.051745,0.001435,0.028907,0,lunch_restart
418,6,0.01217,0.08487,0.004263,0.023816,0,lunch_restart
418,7,0.014333,0.097519,0.002444,0.013677,0,lunch_restart
418,8,0.014265,0.089407,0.005251,0.018017,0,lunch_restart
418,9,0.022441,0.09138,0.005933,0.011802,0,lunch_restart
419,0,0.016157,0.092899,0.006156,0.011182,0,lunch_restart
419,1,0.026138,0.077576,0.005366,0.029403,0,lunch_restart
419,2,0.013932,0.076721,0.004174,0.015069,0,lunch_restart
419,3,0.01268,0.069322,0.003985,0.012224,0,lunch_restart
419,4,0.011334,0.088887,0.00262,0.027935,0,lunch_restart
419,5,0.026332,0.067959,0.003042,0.028629,0,lunch_restart
419,6,0.027204,0.062403,0.000941,0.020826,0,lunch_restart
419,7,0.028023,0.056432,0.006371,0.015427,0,lunch_restart
419,8,0.027739,0.071372,0.003929,0.019885,0,lunch_restart
419,9,0.027478,0.064297,0.002534,0.012225,0,lunch_restart
420,0,0.70432,0.805834,0.573362,0.501508,3,imbalanced_ap_load
420,1,0.676044,0.800335,0.552847,0.477426,3,imbalanced_ap_load
420,2,0.696063,0.80664,0.571223,0.50389,3,imbalanced_ap_load
420,3,0.691693,0.841744,0.603768,0.503067,3,imbalanced_ap_load
420,4,0.710695,0.818249,0.562305,0.530521,3,imbalanced_ap_load
420,5,0.734923,0.842778,0.628241,0.475306,3,imbalanced_ap_load
420,6,0.706703,0.879354,0.637096,0.557832,3,imbalanced_ap_load
420,7,0.7219,0.830249,0.638087,0.558038,3,imbalanced_ap_load
420,8,0.744628,0.892464,0.675842,0.528847,3,imbalanced_ap_load
420,9,0.760259,0.873311,0.693296,0.609551,3,imbalanced_ap_load
421,0,0.105185,0.247054,0.040626,0.051228,0,lunch_restart
421,1,0.103271,0.238894,0.034392,0.090232,0,lunch_restart
421,2,0.093253,0.251049,0.06718,0.068766,0,lunch_restart
421,3,0.112134,0.233026,0.046279,0.096875,0,lunch_restart
421,4,0.134738,0.240862,0.065316,0.096205,0,lunch_restart
421,5,0.138227,0.280141,0.040313,0.109369,0,lunch_restart
421,6,0.112082,0.269648,0.095305,0.096904,0,lunch_restart
421,7,0.141041,0.315675,0.083596,0.104658,0,lunch_restart
421,8,0.162348,0.312375,0.118346,0.132734,0,lunch_restart
421,9,0.177115,0.313332,0.129016,0.126233,0,lunch_restart
422,0,0.374674,0.315474,0.048683,0.13615,0,emergency_ramp
422,1,0.426542,0.343843,0.046238,0.083426,0,emergency_ramp
422,2,0.430987,0.385927,0.078761,0.114808,0,emergency_ramp
422,3,0.495779,0.333656,0.061765,0.123834,0,emergency_ramp
422,4,0.385403,0.347571,0.04169,0.063502,0,emergency_ramp
422,5,0.41838,0.384874,0.040789,0.135776,0,emergency_ramp
422,6,0.443525,0.309113,0.033776,0.122527,0,emergency_ramp
422,7,0.435227,0.304675,0.038679,0.124001,0,emergency_ramp
422,8,0.406171,0.355806,0.078192,0.080336,0,emergency_ramp
422,9,0.458851,0.33134,0.095836,0.109262,0,emergency_ramp
423,0,0.333695,0.447567,0.144297,0.160492,2,startup_surge
423,1,0.32218,0.51111,0.181824,0.163576,2,startup_surge
423,2,0.331201,0.518299,0.146815,0.146096,2,startup_surge
423,3,0.33835,0.501759,0.204045,0.199759,2,startup_surge
423,4,0.359846,0.543681,0.205697,0.188559,2,startup_surge
423,5,0.36094,0.598267,0.245487,0.157505,2,startup_surge
423,6,0.384435,0.512594,0.21739,0.224491,2,startup_surge
423,7,0.550024,0.673894,0.424208,0.205414,2,startup_surge
423,8,0.458931,0.768425,0.481679,0.304292,2,startup_surge
423,9,0.680284,0.775939,0.243125,0.233775,2,startup_surge
424,0,0.014333,0.089908,0.004451,0.019099,0,lunch_restart
424,1,0.010774,0.051652,0.006555,0.014797,0,lunch_restart
424,2,0.022179,0.058189,0.002944,0.014918,0,lunch_restart
424,3,0.023771,0.067131,0.004944,0.013699,0,lunch_restart
424,4,0.010067,0.06279,0.004659,0.02263,0,lunch_restart
424,5,0.020216,0.069161,0.004881,0.012841,0,lunch_restart
424,6,0.017537,0.097593,0.00501,0.018628,0,lunch_restart
424,7,0.026915,0.104305,0.0,0.02014,0,lunch_restart
424,8,0.032949,0.137021,0.001888,0.033884,0,lunch_restart
424,9,0.048735,0.126226,0.007099,0.011379,0,lunch_restart
425,0,0.062984,0.142562,0.026866,0.032086,0,startup_surge
425,1,0.061746,0.132905,0.031161,0.056036,0,startup_surge
425,2,0.060556,0.110338,0.022756,0.032567,0,startup_surge
425,3,0.07143,0.160348,0.000312,0.056427,0,startup_surge
425,4,0.063435,0.121127,0.003178,0.042715,0,startup_surge
425,5,0.068123,0.152079,0.032217,0.02872,0,startup_surge
425,6,0.078832,0.176867,0.002991,0.054042,0,startup_surge
425,7,0.09159,0.173372,0.030027,0.032014,0,startup_surge
425,8,0.088306,0.110938,0.012468,0.044441,0,startup_surge
425,9,0.071865,0.142087,0.031016,0.041766,0,startup_surge
426,0,0.254931,0.459015,0.185385,0.224939,1,lunch_restart
426,1,0.283835,0.442779,0.247775,0.208154,1,lunch_restart
426,2,0.290096,0.49793,0.199938,0.230462,1,lunch_restart
426,3,0.320645,0.531073,0.22822,0.240653,1,lunch_restart
426,4,0.289438,0.550189,0.297729,0.227815,1,lunch_restart
426,5,0.34966,0.53209,0.250539,0.255964,1,lunch_restart
426,6,0.313145,0.527034,0.266706,0.261238,1,lunch_restart
426,7,0.33695,0.58452,0.265921,0.296611,1,lunch_restart
426,8,0.349885,0.57279,0.283685,0.258332,1,lunch_restart
426,9,0.363688,0.583587,0.253213,0.314544,1,lunch_restart
427,0,0.082997,0.172722,0.016337,0.033977,0,startup_surge
427,1,0.066719,0.187941,0.021581,0.042351,0,startup_surge
427,2,0.062685,0.164616,0.01632,0.055257,0,startup_surge
427,3,0.098335,0.124039,0.012544,0.02519,0,startup_surge
427,4,0.08539,0.166348,0.001657,0.055777,0,startup_surge
427,5,0.080654,0.140243,0.016543,0.027773,0,startup_surge
427,6,0.06424,0.17448,0.0261,0.039701,0,startup_surge
427,7,0.096076,0.139546,0.001697,0.049346,0,startup_surge
427,8,0.076435,0.10878,0.001241,0.047874,0,startup_surge
427,9,0.063503,0.152668,0.005645,0.050326,0,startup_surge
428,0,0.022554,0.099342,0.006209,0.01609,0,lunch_restart
428,1,0.014363,0.063034,0.004144,0.028829,0,lunch_restart
428,2,0.019483,0.061598,0.000641,0.021827,0,lunch_restart
428,3,0.01848,0.058844,0.006598,0.029224,0,lunch_restart
428,4,0.0178,0.084472,0.006504,0.017,0,lunch_restart
428,5,0.013807,0.072455,0.003122,0.010046,0,lunch_restart
428,6,0.026053,0.06943,0.000719,0.025625,0,lunch_restart
428,7,0.01759,0.060205,0.004805,0.026548,0,lunch_restart
428,8,0.027744,0.094557,0.00641,0.011174,0,lunch_restart
428,9,0.017093,0.072159,0.005191,0.022507,0,lunch_restart
429,0,0.075186,0.130481,0.023468,0.052834,0,startup_surge
429,1,0.065895,0.147148,0.018738,0.027085,0,startup_surge
429,2,0.094369,0.100045,0.023117,0.034379,0,startup_surge
429,3,0.059472,0.192095,0.0,0.036043,0,startup_surge
429,4,0.060997,0.10991,0.001981,0.03198,0,startup_surge
429,5,0.084336,0.168247,0.023282,0.020134,0,startup_surge
429,6,0.054445,0.162887,0.026763,0.02942,0,startup_surge
429,7,0.086618,0.180906,0.023923,0.033506,0,startup_surge
429,8,0.063406,0.165139,0.0221,0.032545,0,startup_surge
429,9,0.108854,0.262631,6.6e-05,0.056053,0,startup_surge
430,0,0.171673,0.281572,0.067878,0.093723,1,startup_surge
430,1,0.202037,0.292894,0.09775,0.093321,1,startup_surge
430,2,0.205914,0.298588,0.109399,0.096397,1,startup_surge
430,3,0.21153,0.372607,0.060895,0.125005,1,startup_surge
430,4,0.228247,0.316033,0.136362,0.1292,1,startup_surge
430,5,0.247319,0.396898,0.135607,0.130549,1,startup_surge
430,6,0.218642,0.402065,0.081164,0.14774,1,startup_surge
430,7,0.281028,0.386399,0.143265,0.127317,1,startup_surge
430,8,0.25969,0.429022,0.133511,0.125515,1,startup_surge
430,9,0.279408,0.423524,0.151679,0.141902,1,startup_surge
431,0,0.070937,0.104803,0.003551,0.04206,0,startup_surge
431,1,0.073735,0.102255,0.026713,0.035741,0,startup_surge
431,2,0.065625,0.172958,0.013927,0.024396,0,startup_surge
431,3,0.056108,0.120774,0.024825,0.044792,0,startup_surge
431,4,0.079521,0.160079,0.00181,0.025108,0,startup_surge
431,5,0.09077,0.17234,0.000344,0.043598,0,startup_surge
431,6,0.089453,0.149179,0.010021,0.041586,0,startup_surge
431,7,0.061667,0.165643,0.029006,0.043861,0,startup_surge
431,8,0.071714,0.124115,0.02266,0.053071,0,startup_surge
431,9,0.090259,0.153065,0.071358,0.057543,0,startup_surge
432,0,0.101437,0.297817,0.021446,0.072194,0,startup_surge
432,1,0.119178,0.25892,0.065096,0.083882,0,startup_surge
432,2,0.1455,0.315184,0.121033,0.108985,0,startup_surge
432,3,0.146574,0.305553,0.064777,0.097372,0,startup_surge
432,4,0.183424,0.314426,0.105928,0.099749,0,startup_surge
432,5,0.183883,0.300718,0.113365,0.139655,0,startup_surge
432,6,0.187165,0.326725,0.129148,0.143229,0,startup_surge
432,7,0.197653,0.322749,0.16916,0.133446,0,startup_surge
432,8,0.207432,0.395689,0.081256,0.115686,0,startup_surge
432,9,0.247897,0.360272,0.142771,0.085321,0,startup_surge
433,0,0.382749,0.546815,0.323155,0.286646,2,lunch_restart
433,1,0.358738,0.557936,0.258062,0.289919,2,lunch_restart
433,2,0.362506,0.611586,0.303887,0.277151,2,lunch_restart
433,3,0.442822,0.648035,0.38188,0.303658,2,lunch_restart
433,4,0.39081,0.601813,0.348332,0.34085,2,lunch_restart
433,5,0.407239,0.630631,0.322519,0.345799,2,lunch_restart
433,6,0.415475,0.638614,0.36804,0.332758,2,lunch_restart
433,7,0.428675,0.664742,0.404431,0.292063,2,lunch_restart
433,8,0.447345,0.699637,0.321566,0.349067,2,lunch_restart
433,9,0.475784,0.696209,0.406455,0.364205,2,lunch_restart
434,0,0.118579,0.259346,0.091276,0.093483,1,lunch_restart
434,1,0.13341,0.232861,0.121024,0.108675,1,lunch_restart
434,2,0.157071,0.305406,0.094599,0.145513,1,lunch_restart
434,3,0.15802,0.316941,0.140427,0.122912,1,lunch_restart
434,4,0.171719,0.36366,0.104606,0.132448,1,lunch_restart
434,5,0.211852,0.355992,0.115637,0.122681,1,lunch_restart
434,6,0.224941,0.348434,0.164075,0.159322,1,lunch_restart
434,7,0.189179,0.386014,0.130689,0.18051,1,lunch_restart
434,8,0.216449,0.367002,0.184004,0.193379,1,lunch_restart
434,9,0.235177,0.402252,0.18634,0.191731,1,lunch_restart
435,0,0.099889,0.127865,0.007203,0.045732,0,startup_surge
435,1,0.072428,0.18364,0.001076,0.056763,0,startup_surge
435,2,0.063007,0.1691,0.019895,0.038223,0,startup_surge
435,3,0.092655,0.170671,0.022966,0.035633,0,startup_surge
435,4,0.055658,0.152808,0.021783,0.029257,0,startup_surge
435,5,0.098712,0.187598,0.018953,0.028722,0,startup_surge
435,6,0.085742,0.122778,0.032202,0.049444,0,startup_surge
435,7,0.075197,0.140169,0.015758,0.023214,0,startup_surge
435,8,0.077192,0.224286,0.047567,0.021963,0,startup_surge
435,9,0.109951,0.219583,0.042681,0.072875,0,startup_surge
436,0,0.902433,0.91239,0.822206,0.897104,3,emergency_ramp
436,1,0.884665,0.963614,0.899644,0.818541,3,emergency_ramp
436,2,0.912537,0.923081,0.869948,0.810015,3,emergency_ramp
436,3,0.897941,0.920157,0.921526,0.840749,3,emergency_ramp
436,4,0.905056,1.0,0.916972,0.863043,3,emergency_ramp
436,5,0.922927,0.951284,0.955408,0.914243,3,emergency_ramp
436,6,0.944116,0.941295,0.938341,0.911996,3,emergency_ramp
436,7,0.967506,0.978425,0.929531,0.891594,3,emergency_ramp
436,8,0.940195,0.940885,0.97975,0.85336,3,emergency_ramp
436,9,0.970352,0.958188,0.924149,0.913648,3,emergency_ramp
437,0,0.615729,0.798811,0.437465,0.410266,2,imbalanced_ap_load
437,1,0.61647,0.707926,0.499608,0.40156,2,imbalanced_ap_load
437,2,0.593977,0.717262,0.453102,0.432958,2,imbalanced_ap_load
437,3,0.617987,0.750874,0.470557,0.42495,2,imbalanced_ap_load
437,4,0.600926,0.772046,0.443837,0.390416,2,imbalanced_ap_load
437,5,0.630868,0.805628,0.528311,0.463772,2,imbalanced_ap_load
437,6,0.656554,0.781103,0.545791,0.40043,2,imbalanced_ap_load
437,7,0.664431,0.778289,0.543717,0.466598,2,imbalanced_ap_load
437,8,0.660341,0.794637,0.568229,0.517879,2,imbalanced_ap_load
437,9,0.677046,0.800929,0.594002,0.515227,2,imbalanced_ap_load
438,0,0.097814,0.163445,0.03207,0.020869,0,startup_surge
438,1,0.063829,0.143972,0.015801,0.032807,0,startup_surge
438,2,0.062635,0.187859,0.021744,0.032995,0,startup_surge
438,3,0.060284,0.151658,0.01215,0.033308,0,startup_surge
438,4,0.076627,0.101279,0.011803,0.058138,0,startup_surge
438,5,0.055359,0.16932,0.015657,0.026582,0,startup_surge
438,6,0.078534,0.106316,0.006571,0.030802,0,startup_surge
438,7,0.097184,0.14811,0.02298,0.053296,0,startup_surge
438,8,0.075248,0.119208,0.005519,0.057006,0,startup_surge
438,9,0.098267,0.124198,0.000173,0.038731,0,startup_surge
439,0,0.084598,0.186077,0.001348,0.050053,0,startup_surge
439,1,0.082398,0.134227,0.012145,0.051721,0,startup_surge
439,2,0.053441,0.1659,0.029299,0.044789,0,startup_surge
439,3,0.091721,0.140261,0.011222,0.03205,0,startup_surge
439,4,0.075673,0.166825,0.025757,0.036329,0,startup_surge
439,5,0.076747,0.217183,0.093363,0.041226,0,startup_surge
439,6,0.10633,0.233889,0.103585,0.08102,0,startup_surge
439,7,0.114631,0.273985,0.060661,0.115411,0,startup_surge
439,8,0.156813,0.264968,0.069822,0.108872,0,startup_surge
439,9,0.16995,0.312939,0.066853,0.056307,0,startup_surge
440,0,0.092837,0.1911,0.015023,0.032254,0,startup_surge
440,1,0.08404,0.123543,0.019154,0.02004,0,startup_surge
440,2,0.069358,0.178274,0.02752,0.024941,0,startup_surge
440,3,0.087593,0.150346,0.031488,0.030407,0,startup_surge
440,4,0.074158,0.105363,0.007479,0.024292,0,startup_surge
440,5,0.098057,0.180097,0.008317,0.040685,0,startup_surge
440,6,0.051644,0.157867,0.027871,0.03353,0,startup_surge
440,7,0.050372,0.104866,0.015353,0.047979,0,startup_surge
440,8,0.069023,0.168243,0.009168,0.038982,0,startup_surge
440,9,0.092062,0.155781,0.004019,0.028433,0,startup_surge
441,0,0.480989,0.385747,0.066172,0.087939,0,emergency_ramp
441,1,0.325589,0.317881,0.069046,0.063841,0,emergency_ramp
441,2,0.448861,0.304474,0.098358,0.103854,0,emergency_ramp
441,3,0.364644,0.314581,0.063139,0.156153,0,emergency_ramp
441,4,0.401872,0.305676,0.054766,0.095688,0,emergency_ramp
441,5,0.480725,0.328385,0.076376,0.133225,0,emergency_ramp
441,6,0.426591,0.389614,0.078186,0.124643,0,emergency_ramp
441,7,0.386738,0.383749,0.095826,0.063224,0,emergency_ramp
441,8,0.439418,0.351476,0.056813,0.083207,0,emergency_ramp
441,9,0.344578,0.374792,0.067312,0.123005,0,emergency_ramp
442,0,0.783475,0.868367,0.67356,0.656206,3,emergency_ramp
442,1,0.726999,0.875259,0.715145,0.625517,3,emergency_ramp
442,2,0.81532,0.8621,0.745118,0.616439,3,emergency_ramp
442,3,0.832376,0.85208,0.675455,0.691632,3,emergency_ramp
442,4,0.855575,0.89828,0.69675,0.665718,3,emergency_ramp
442,5,0.806991,0.921981,0.741861,0.681209,3,emergency_ramp
442,6,0.797829,0.907947,0.713823,0.701379,3,emergency_ramp
442,7,0.868447,0.905428,0.724794,0.759408,3,emergency_ramp
442,8,0.855231,0.880657,0.766188,0.810189,3,emergency_ramp
442,9,0.872901,0.926854,0.829476,0.792799,3,emergency_ramp
443,0,0.027519,0.056566,0.000676,0.022146,0,lunch_restart
443,1,0.023295,0.070647,0.004343,0.021891,0,lunch_restart
443,2,0.023309,0.062433,0.001813,0.020382,0,lunch_restart
443,3,0.017605,0.061773,0.005478,0.013102,0,lunch_restart
443,4,0.028053,0.096478,0.001488,0.010541,0,lunch_restart
443,5,0.028893,0.097997,0.002489,0.021524,0,lunch_restart
443,6,0.015159,0.050708,0.004512,0.018464,0,lunch_restart
443,7,0.020291,0.056902,0.003706,0.018202,0,lunch_restart
443,8,0.028139,0.063892,0.0008,0.018601,0,lunch_restart
443,9,0.012026,0.092387,0.001502,0.012271,0,lunch_restart
444,0,0.023643,0.066215,0.004117,0.02916,0,lunch_restart
444,1,0.016977,0.058629,0.002597,0.0183,0,lunch_restart
444,2,0.018417,0.051171,0.002138,0.026434,0,lunch_restart
444,3,0.013912,0.056369,0.003468,0.01071,0,lunch_restart
444,4,0.0271,0.091783,0.004767,0.02682,0,lunch_restart
444,5,0.023312,0.072784,0.003457,0.027181,0,lunch_restart
444,6,0.026485,0.064581,0.001537,0.017242,0,lunch_restart
444,7,0.016348,0.088783,0.005383,0.016189,0,lunch_restart
444,8,0.029909,0.089672,0.006519,0.028198,0,lunch_restart
444,9,0.017144,0.068108,0.002419,0.025554,0,lunch_restart
445,0,0.240771,0.391262,0.157529,0.193639,1,lunch_restart
445,1,0.274368,0.443421,0.198687,0.196455,1,lunch_restart
445,2,0.2961,0.478487,0.184049,0.22303,1,lunch_restart
445,3,0.271329,0.484379,0.254789,0.235759,1,lunch_restart
445,4,0.304199,0.511829,0.285873,0.23327,1,lunch_restart
445,5,0.316517,0.472973,0.268214,0.277018,1,lunch_restart
445,6,0.314506,0.506347,0.23252,0.238866,1,lunch_restart
445,7,0.323117,0.56793,0.243541,0.252589,1,lunch_restart
445,8,0.321689,0.583818,0.263909,0.261911,1,lunch_restart
445,9,0.36416,0.581613,0.26323,0.276931,1,lunch_restart
446,0,0.101928,0.214683,0.037804,0.072931,0,lunch_restart
446,1,0.098818,0.210721,0.062323,0.110218,0,lunch_restart
446,2,0.123488,0.217246,0.052353,0.08446,0,lunch_restart
446,3,0.136675,0.246908,0.067918,0.077963,0,lunch_restart
446,4,0.114023,0.259979,0.064505,0.074147,0,lunch_restart
446,5,0.14219,0.238861,0.039819,0.088318,0,lunch_restart
446,6,0.128866,0.263581,0.057549,0.111198,0,lunch_restart
446,7,0.159514,0.241007,0.126537,0.11053,0,lunch_restart
446,8,0.19886,0.299835,0.089775,0.117965,0,lunch_restart
446,9,0.181451,0.295579,0.089716,0.10521,0,lunch_restart
447,0,0.076906,0.147195,0.025259,0.026185,0,startup_surge
447,1,0.089107,0.102166,0.018234,0.04311,0,startup_surge
447,2,0.080691,0.189493,0.012708,0.026586,0,startup_surge
447,3,0.052349,0.108042,0.031223,0.052083,0,startup_surge
447,4,0.082385,0.117121,0.00649,0.039026,0,startup_surge
447,5,0.085844,0.153604,0.018141,0.048545,0,startup_surge
447,6,0.053604,0.179695,0.004428,0.038167,0,startup_surge
447,7,0.069286,0.193844,0.004451,0.050979,0,startup_surge
447,8,0.064928,0.111542,0.001997,0.055405,0,startup_surge
447,9,0.087478,0.10155,0.010336,0.038732,0,startup_surge
448,0,0.094258,0.101818,0.024252,0.054589,0,startup_surge
448,1,0.055944,0.177436,0.014177,0.058779,0,startup_surge
448,2,0.068124,0.107459,0.032621,0.042201,0,startup_surge
448,3,0.095276,0.123987,0.029009,0.028301,0,startup_surge
448,4,0.054607,0.134936,0.017089,0.040451,0,startup_surge
448,5,0.086278,0.129856,0.015052,0.039,0,startup_surge
448,6,0.09748,0.164873,0.007848,0.046528,0,startup_surge
448,7,0.080101,0.127696,0.005085,0.033109,0,startup_surge
448,8,0.093957,0.160729,0.00806,0.055222,0,startup_surge
448,9,0.089973,0.169581,0.018356,0.059133,0,startup_surge
449,0,0.059574,0.165895,0.002351,0.027587,0,startup_surge
449,1,0.091821,0.158527,0.00774,0.045308,0,startup_surge
449,2,0.06813,0.180718,0.018086,0.048533,0,startup_surge
449,3,0.08536,0.130002,0.027218,0.029332,0,startup_surge
449,4,0.056497,0.118156,0.026061,0.025318,0,startup_surge
449,5,0.090905,0.173516,0.022706,0.037341,0,startup_surge
449,6,0.075903,0.153983,0.027623,0.036972,0,startup_surge
449,7,0.098513,0.190061,0.022848,0.026132,0,startup_surge
449,8,0.070269,0.196509,0.021256,0.027669,0,startup_surge
449,9,0.09365,0.186713,0.00559,0.039985,0,startup_surge
450,0,0.092356,0.206708,0.052805,0.081114,0,lunch_restart
450,1,0.101636,0.254288,0.058127,0.07832,0,lunch_restart
450,2,0.108405,0.253314,0.057503,0.093114,0,lunch_restart
450,3,0.109428,0.251432,0.062237,0.099326,0,lunch_restart
450,4,0.128712,0.254392,0.076169,0.080141,0,lunch_restart
450,5,0.127658,0.262473,0.064593,0.08089,0,lunch_restart
450,6,0.106767,0.31486,0.086823,0.092968,0,lunch_restart
450,7,0.170905,0.284927,0.122836,0.090746,0,lunch_restart
450,8,0.191403,0.308842,0.121593,0.141677,0,lunch_restart
450,9,0.193367,0.338455,0.097551,0.168943,0,lunch_restart
451,0,0.703991,0.565193,0.274927,0.327115,2,emergency_ramp
451,1,0.658007,0.591106,0.29443,0.286297,2,emergency_ramp
451,2,0.713285,0.549969,0.33761,0.329384,2,emergency_ramp
451,3,0.675027,0.590988,0.264189,0.329929,2,emergency_ramp
451,4,0.71958,0.603231,0.295669,0.312313,2,emergency_ramp
451,5,0.792317,0.882608,0.697642,0.667917,2,emergency_ramp
451,6,0.795312,0.8605,0.680209,0.604511,2,emergency_ramp
451,7,0.737285,0.865839,0.632477,0.706501,2,emergency_ramp
451,8,0.782988,0.858563,0.725819,0.597499,2,emergency_ramp
451,9,0.798288,0.843098,0.767051,0.704442,2,emergency_ramp
452,0,0.715536,0.813876,0.616416,0.491111,3,imbalanced_ap_load
452,1,0.706156,0.849416,0.589341,0.507766,3,imbalanced_ap_load
452,2,0.701982,0.851668,0.664678,0.502511,3,imbalanced_ap_load
452,3,0.75687,0.85045,0.65686,0.548238,3,imbalanced_ap_load
452,4,0.725131,0.885313,0.639688,0.532767,3,imbalanced_ap_load
452,5,0.748472,0.870561,0.707514,0.582825,3,imbalanced_ap_load
452,6,0.770116,0.879156,0.671162,0.5942,3,imbalanced_ap_load
452,7,0.762159,0.882524,0.736,0.596476,3,imbalanced_ap_load
452,8,0.801404,0.865793,0.691036,0.602187,3,imbalanced_ap_load
452,9,0.838105,0.883929,0.774075,0.635152,3,imbalanced_ap_load
453,0,0.068636,0.143771,0.036435,0.046676,0,lunch_restart
