timestamp,scenario,poll_interval_s,throughput_mbps,channel_occupancy_percent,channel_occupancy_method,latency_ms,probe_jitter_ms,probe_loss_pct,probe_ok,packet_loss_udp_percent,tx_retx_delta,tx_packets_delta,tx_retry_ratio,rssi_dbm,connected_clients,rssi_delta_db,rssi_moving_avg_dbm,sta_tx_bitrate_min,sta_tx_bitrate_mean,throughput_score,occupancy_score,jitter_score,loss_score,latency_score,retry_score,congestion_score,label
2026-08-28 21:01:42,step_run4,1.013,0.43,16.67,instantaneous_fallback,2.639,0.722,0.0,1,,0,233,0.0879,-42.0,1,0.0,-42.2,6.5,6.5,0.0029,0.1042,0.009,0.0,0.011,0.2198,0.1042,0
2026-08-28 21:01:43,step_run4,1.014,0.37,20.0,instantaneous_fallback,2.37,0.722,0.0,1,,0,202,0.0834,-42.0,1,0.0,-42.4,6.5,6.5,0.0025,0.125,0.009,0.0,0.0099,0.2085,0.125,0
2026-08-28 21:01:44,step_run4,1.014,3.69,20.0,instantaneous_fallback,2.639,2.293,0.0,1,,8,306,0.082,-44.0,1,-2.0,-42.6,6.5,6.5,0.0246,0.125,0.0287,0.0,0.011,0.205,0.125,0
2026-08-28 21:01:45,step_run4,1.014,0.58,20.0,instantaneous_fallback,2.37,2.293,0.0,1,,38,242,0.1004,-44.0,1,0.0,-42.8,6.5,6.5,0.0039,0.125,0.0287,0.0,0.0099,0.252,0.125,0
2026-08-28 21:01:46,step_run4,1.015,0.56,20.0,instantaneous_fallback,2.718,1.249,0.0,1,,4,257,0.0388,-45.0,1,-1.0,-43.4,6.5,6.5,0.0037,0.125,0.0156,0.0,0.0113,0.097,0.125,0
2026-08-28 21:01:47,step_run4,1.013,0.98,23.33,delta,2.134,1.249,0.0,1,,0,256,0.0381,-46.0,1,-1.0,-44.2,6.5,6.5,0.0065,0.1458,0.0156,0.0,0.0089,0.0953,0.1458,0
2026-08-28 21:01:48,step_run4,1.013,0.45,16.67,instantaneous_fallback,2.134,1.157,0.0,1,,0,226,0.0374,-46.0,1,0.0,-45.0,6.5,6.5,0.003,0.1042,0.0145,0.0,0.0089,0.0935,0.1042,0
2026-08-28 21:01:49,step_run4,1.014,0.43,16.67,instantaneous_fallback,2.134,1.157,0.0,1,,18,229,0.0472,-42.5,2,3.5,-44.7,6.5,6.5,0.0029,0.1042,0.0145,0.0,0.0089,0.118,0.1042,0
2026-08-28 21:01:50,step_run4,1.014,0.24,16.67,instantaneous_fallback,2.307,2.954,0.0,1,,0,125,0.0197,-35.67,3,6.83,-43.03,6.5,16.2,0.0016,0.1042,0.0369,0.0,0.0096,0.0493,0.1042,0
2026-08-28 21:01:51,step_run4,1.011,3.8,16.67,instantaneous_fallback,5.763,2.954,0.0,1,,22,352,0.0326,-35.0,3,0.67,-41.03,6.5,43.6,0.0253,0.1042,0.0369,0.0,0.024,0.0815,0.1042,0
2026-08-28 21:01:52,step_run4,1.015,0.48,26.67,instantaneous_fallback,5.763,2.668,0.0,1,,12,244,0.0423,-35.0,3,0.0,-38.83,6.5,43.6,0.0032,0.1667,0.0334,0.0,0.024,0.1057,0.1667,0
2026-08-28 21:01:53,step_run4,1.012,0.92,30.0,instantaneous_fallback,1.867,2.668,0.0,1,,6,263,0.0456,-35.33,3,-0.33,-36.7,6.5,29.1,0.0061,0.1875,0.0334,0.0,0.0078,0.114,0.1875,0
2026-08-28 21:01:54,step_run4,1.014,0.94,30.0,instantaneous_fallback,1.867,1.301,0.0,1,,0,250,0.0314,-35.67,3,-0.33,-35.33,6.5,17.7,0.0063,0.1875,0.0163,0.0,0.0078,0.0785,0.1875,0
2026-08-28 21:01:55,step_run4,1.015,1.08,23.33,instantaneous_fallback,3.825,1.301,0.0,1,,46,289,0.058,-35.67,3,0.0,-35.33,6.5,6.5,0.0072,0.1458,0.0163,0.0,0.0159,0.145,0.1458,0
2026-08-28 21:01:56,step_run4,1.015,2.27,20.69,instantaneous_fallback,3.825,1.669,0.0,1,,26,284,0.0634,-35.67,3,0.0,-35.47,6.5,6.5,0.0151,0.1293,0.0209,0.0,0.0159,0.1585,0.1293,0
2026-08-28 21:01:57,step_run4,1.013,1.78,20.0,instantaneous_fallback,2.474,1.669,0.0,1,,10,281,0.0605,-35.67,3,0.0,-35.6,6.5,6.5,0.0119,0.125,0.0209,0.0,0.0103,0.1512,0.125,0
2026-08-28 21:01:58,step_run4,1.014,0.42,16.67,instantaneous_fallback,2.474,0.898,0.0,1,,4,232,0.0605,-35.67,3,0.0,-35.67,6.5,17.7,0.0028,0.1042,0.0112,0.0,0.0103,0.1512,0.1042,0
2026-08-28 21:01:59,step_run4,1.013,3.65,16.67,instantaneous_fallback,2.01,0.898,0.0,1,,26,348,0.0724,-35.33,3,0.33,-35.6,6.5,6.5,0.0243,0.1042,0.0112,0.0,0.0084,0.181,0.1042,0
2026-08-28 21:02:00,step_run4,1.014,0.63,16.67,instantaneous_fallback,2.01,2.12,0.0,1,,12,265,0.0524,-36.33,3,-1.0,-35.73,6.5,17.7,0.0042,0.1042,0.0265,0.0,0.0084,0.131,0.1042,0
2026-08-28 21:02:01,step_run4,1.013,0.62,16.67,instantaneous_fallback,2.01,2.12,0.0,1,,0,250,0.0364,-36.33,3,0.0,-35.87,6.5,6.5,0.0041,0.1042,0.0265,0.0,0.0084,0.091,0.1042,0
2026-08-28 21:02:02,step_run4,1.015,1.05,16.67,instantaneous_fallback,1.938,0.983,0.0,1,,4,255,0.033,-36.0,3,0.33,-35.93,6.5,6.5,0.007,0.1042,0.0123,0.0,0.0081,0.0825,0.1042,0
2026-08-28 21:02:03,step_run4,1.014,0.19,23.33,instantaneous_fallback,2.182,0.983,0.0,1,,0,114,0.033,-36.0,3,0.0,-36.0,6.5,6.5,0.0013,0.1458,0.0123,0.0,0.0091,0.0825,0.1458,0
2026-08-28 21:02:04,step_run4,1.014,0.54,23.33,instantaneous_fallback,2.071,0.718,0.0,1,,0,258,0.0138,-35.67,3,0.33,-36.07,6.5,6.5,0.0036,0.1458,0.009,0.0,0.0086,0.0345,0.1458,0
2026-08-28 21:02:05,step_run4,1.014,0.62,17.24,delta,2.182,0.718,0.0,1,,0,268,0.0035,-35.67,3,0.0,-35.93,6.5,35.8,0.0041,0.1077,0.009,0.0,0.0091,0.0088,0.1077,0
2026-08-28 21:02:06,step_run4,1.015,0.55,17.24,instantaneous_fallback,2.842,1.508,0.0,1,,0,246,0.0035,-35.33,3,0.33,-35.73,6.5,17.7,0.0037,0.1077,0.0188,0.0,0.0118,0.0088,0.1077,0
2026-08-28 21:02:07,step_run4,1.016,4.19,17.24,instantaneous_fallback,3.032,1.508,0.0,1,,0,374,0.0,-34.67,3,0.67,-35.47,6.5,35.8,0.0279,0.1077,0.0188,0.0,0.0126,0.0,0.1077,0
2026-08-28 21:02:08,step_run4,1.02,0.41,17.24,delta,3.727,1.003,0.0,1,,0,226,0.0,-35.0,3,-0.33,-35.27,6.5,6.5,0.0027,0.1077,0.0125,0.0,0.0155,0.0,0.1077,0
2026-08-28 21:02:09,step_run4,1.014,0.4,16.67,instantaneous_fallback,3.727,1.003,0.0,1,,0,219,0.0,-35.0,3,0.0,-35.13,6.5,6.5,0.0027,0.1042,0.0125,0.0,0.0155,0.0,0.1042,0
2026-08-28 21:02:10,step_run4,1.014,0.39,16.67,instantaneous_fallback,2.876,1.274,0.0,1,,4,230,0.0031,-35.0,3,0.0,-35.0,6.5,6.5,0.0026,0.1042,0.0159,0.0,0.012,0.0077,0.1042,0
2026-08-28 21:02:11,step_run4,1.018,1.0,16.67,instantaneous_fallback,2.876,1.274,0.0,1,,0,241,0.0031,-35.33,3,-0.33,-35.0,6.5,6.5,0.0067,0.1042,0.0159,0.0,0.012,0.0077,0.1042,0
2026-08-28 21:02:12,step_run4,1.009,0.41,16.67,instantaneous_fallback,3.353,1.003,0.0,1,,0,233,0.0035,-35.33,3,0.0,-35.13,6.5,6.5,0.0027,0.1042,0.0125,0.0,0.014,0.0088,0.1042,0
2026-08-28 21:02:13,step_run4,1.01,4.08,16.67,instantaneous_fallback,3.353,1.003,0.0,1,,12,335,0.0126,-37.0,3,-1.67,-35.53,6.5,6.5,0.0272,0.1042,0.0125,0.0,0.014,0.0315,0.1042,0
2026-08-28 21:02:14,step_run4,1.009,0.42,16.67,instantaneous_fallback,3.075,1.501,0.0,1,,0,235,0.0124,-37.0,3,0.0,-35.93,6.5,6.5,0.0028,0.1042,0.0188,0.0,0.0128,0.031,0.1042,0
2026-08-28 21:02:15,step_run4,1.011,0.42,13.33,instantaneous_fallback,2.849,1.501,0.0,1,,0,221,0.0094,-37.0,3,0.0,-36.33,6.5,6.5,0.0028,0.0833,0.0188,0.0,0.0119,0.0235,0.0833,0
2026-08-28 21:02:16,step_run4,1.01,0.25,13.33,instantaneous_fallback,2.99,1.609,0.0,1,,22,141,0.0284,-37.33,3,-0.33,-36.73,6.5,6.5,0.0017,0.0833,0.0201,0.0,0.0125,0.071,0.0833,0
2026-08-28 21:02:17,step_run4,1.023,0.46,13.33,instantaneous_fallback,2.99,1.609,0.0,1,,0,229,0.0285,-37.0,3,0.33,-37.07,6.5,6.5,0.0031,0.0833,0.0201,0.0,0.0125,0.0713,0.0833,0
2026-08-28 21:02:18,step_run4,1.021,0.38,13.33,delta,9.187,0.763,0.0,1,,0,224,0.0205,-37.0,3,0.0,-37.07,6.5,35.8,0.0025,0.0833,0.0095,0.0,0.0383,0.0513,0.0833,0
2026-08-28 21:02:19,step_run4,1.013,3.97,16.67,instantaneous_fallback,9.187,0.763,0.0,1,,50,363,0.0576,-36.0,3,1.0,-36.87,6.5,6.5,0.0265,0.1042,0.0095,0.0,0.0383,0.144,0.1042,0
2026-08-28 21:02:20,step_run4,1.014,0.44,16.67,instantaneous_fallback,2.462,1.087,0.0,1,,0,231,0.0571,-36.33,3,-0.33,-36.73,6.5,6.5,0.0029,0.1042,0.0136,0.0,0.0103,0.1427,0.1042,0
2026-08-28 21:02:21,step_run4,1.015,0.56,16.67,instantaneous_fallback,2.175,1.087,0.0,1,,6,240,0.0417,-36.33,3,0.0,-36.53,6.5,6.5,0.0037,0.1042,0.0136,0.0,0.0091,0.1042,0.1042,0
2026-08-28 21:02:22,step_run4,1.017,0.81,16.67,instantaneous_fallback,2.011,0.935,0.0,1,,6,294,0.0438,-36.33,3,0.0,-36.4,6.5,6.5,0.0054,0.1042,0.0117,0.0,0.0084,0.1095,0.1042,0
2026-08-28 21:02:23,step_run4,1.013,0.77,23.33,instantaneous_fallback,1.934,0.935,0.0,1,,2,234,0.0449,-36.33,3,0.0,-36.27,6.5,35.8,0.0051,0.1458,0.0117,0.0,0.0081,0.1123,0.1458,0
2026-08-28 21:02:24,step_run4,1.013,0.39,23.33,instantaneous_fallback,1.934,0.875,0.0,1,,8,227,0.0176,-36.33,3,0.0,-36.33,6.5,6.5,0.0026,0.1458,0.0109,0.0,0.0081,0.044,0.1458,0
2026-08-28 21:02:25,step_run4,1.018,0.37,16.67,instantaneous_fallback,1.934,0.875,0.0,1,,0,214,0.0179,-36.33,3,0.0,-36.33,6.5,6.5,0.0025,0.1042,0.0109,0.0,0.0081,0.0447,0.1042,0
2026-08-28 21:02:26,step_run4,1.015,0.43,16.67,instantaneous_fallback,2.218,0.802,0.0,1,,6,238,0.0179,-36.0,3,0.33,-36.27,6.5,6.5,0.0029,0.1042,0.01,0.0,0.0092,0.0447,0.1042,0
2026-08-28 21:02:27,step_run4,1.014,0.37,16.67,instantaneous_fallback,2.218,0.802,0.0,1,,18,213,0.0293,-36.0,3,0.0,-36.2,6.5,6.5,0.0025,0.1042,0.01,0.0,0.0092,0.0733,0.1042,0
2026-08-28 21:02:28,step_run4,1.014,0.43,13.33,instantaneous_fallback,2.033,0.802,0.0,1,,0,226,0.0278,-36.0,3,0.0,-36.13,6.5,35.8,0.0029,0.0833,0.01,0.0,0.0085,0.0695,0.0833,0
2026-08-28 21:02:29,step_run4,1.016,0.2,16.67,instantaneous_fallback,2.033,1.033,0.0,1,,0,115,0.0233,-36.0,3,0.0,-36.07,6.5,6.5,0.0013,0.1042,0.0129,0.0,0.0085,0.0583,0.1042,0
2026-08-28 21:02:30,step_run4,1.015,0.39,16.67,instantaneous_fallback,2.013,1.033,0.0,1,,8,225,0.0305,-36.0,3,0.0,-36.0,6.5,6.5,0.0026,0.1042,0.0129,0.0,0.0084,0.0762,0.1042,0
2026-08-28 21:02:31,step_run4,1.016,0.37,16.67,instantaneous_fallback,2.632,1.681,0.0,1,,18,213,0.0425,-36.0,3,0.0,-36.0,6.5,6.5,0.0025,0.1042,0.021,0.0,0.011,0.1062,0.1042,0
2026-08-28 21:04:21,step_run5,0.0,0.0,20.0,instantaneous,2.25,,,0,,0,0,0.0,-40.0,3,0.0,-40.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0094,0.0,0.125,0
2026-08-28 21:04:23,step_run5,1.009,1.08,21.66,instantaneous_fallback,2.774,1.729,0.0,1,,0,288,0.0,-39.67,3,0.33,-39.83,6.5,33.5,0.0072,0.1354,0.0216,0.0,0.0116,0.0,0.1354,0
2026-08-28 21:04:24,step_run5,1.011,0.42,23.33,instantaneous_fallback,2.704,1.729,0.0,1,,0,237,0.0,-39.67,3,0.0,-39.78,6.5,35.8,0.0028,0.1458,0.0216,0.0,0.0113,0.0,0.1458,0
2026-08-28 21:04:25,step_run5,1.009,0.32,23.33,instantaneous_fallback,3.297,1.841,0.0,1,,0,136,0.0,-39.33,3,0.33,-39.67,6.5,17.7,0.0021,0.1458,0.023,0.0,0.0137,0.0,0.1458,0
2026-08-28 21:04:26,step_run5,1.025,4.28,16.67,instantaneous_fallback,6.735,1.841,0.0,1,,38,493,0.0319,-38.33,3,1.0,-39.4,6.5,33.5,0.0285,0.1042,0.023,0.0,0.0281,0.0798,0.1042,0
2026-08-28 21:04:27,step_run5,1.02,4.65,16.67,instantaneous_fallback,9.701,4.134,0.0,1,,12,518,0.029,-40.0,3,-1.67,-39.4,6.5,45.5,0.031,0.1042,0.0517,0.0,0.0404,0.0725,0.1042,0
2026-08-28 21:04:28,step_run5,1.015,34.53,20.69,delta,9.701,4.134,0.0,1,,844,2016,0.2082,-43.0,3,-3.0,-40.07,6.5,39.4,0.2302,0.1293,0.0517,0.0,0.0404,0.6455,0.1293,0
2026-08-28 21:04:29,step_run5,1.013,41.13,43.33,instantaneous_fallback,7.346,3.967,0.0,1,,970,2336,0.2532,-42.0,3,1.0,-40.53,6.5,6.5,0.2742,0.3055,0.0496,0.0,0.0306,0.7553,0.3055,1
2026-08-28 21:04:30,step_run5,1.014,43.16,43.33,instantaneous_fallback,4.753,3.967,0.0,1,,860,2412,0.2595,-42.0,3,0.0,-41.07,6.5,39.4,0.2877,0.3055,0.0496,0.0,0.0198,0.7658,0.3055,1
2026-08-28 21:04:31,step_run5,1.015,43.19,43.33,instantaneous_fallback,2.864,4.128,0.0,1,,850,2438,0.2667,-42.33,3,-0.33,-41.87,6.5,6.5,0.2879,0.3055,0.0516,0.0,0.0119,0.7778,0.3055,1
2026-08-28 21:04:32,step_run5,1.019,32.61,46.67,instantaneous_fallback,2.864,4.128,0.0,1,,878,1897,0.284,-42.0,3,0.33,-42.27,6.5,32.1,0.2174,0.3612,0.0516,0.0,0.0119,0.8067,0.3612,1
2026-08-28 21:04:33,step_run5,1.016,39.14,46.67,instantaneous_fallback,3.676,4.144,0.0,1,,788,2223,0.2777,-41.33,3,0.67,-41.93,6.5,6.5,0.2609,0.3612,0.0518,0.0,0.0153,0.7962,0.3612,1
2026-08-28 21:04:34,step_run5,1.057,39.68,46.67,instantaneous_fallback,5.401,4.144,0.0,1,,678,2324,0.2641,-41.0,3,0.33,-41.73,6.5,6.5,0.2645,0.3612,0.0518,0.0,0.0225,0.7735,0.3612,1
2026-08-28 21:04:35,step_run5,1.013,36.68,50.0,instantaneous_fallback,8.93,10.816,0.0,1,,671,2037,0.2614,-40.67,3,0.33,-41.47,6.5,39.4,0.2445,0.4167,0.1352,0.0,0.0372,0.769,0.4167,1
2026-08-28 21:04:36,step_run5,1.015,38.72,50.0,instantaneous_fallback,8.93,10.816,0.0,1,,825,2125,0.2658,-41.33,3,-0.67,-41.27,6.5,6.5,0.2581,0.4167,0.1352,0.0,0.0372,0.7763,0.4167,1
2026-08-28 21:04:37,step_run5,1.03,42.19,48.28,instantaneous_fallback,8.93,11.486,5.319,1,,852,2259,0.258,-42.33,3,-1.0,-41.33,6.5,6.5,0.2813,0.388,0.1436,0.766,0.0372,0.7633,0.766,3
2026-08-28 21:04:38,step_run5,1.021,15.71,48.28,delta,7.456,11.486,5.319,1,,274,871,0.2555,-41.67,3,0.67,-41.4,6.5,6.5,0.1047,0.388,0.1436,0.766,0.0311,0.7592,0.766,3
2026-08-28 21:04:39,step_run5,1.015,43.34,50.0,instantaneous_fallback,13.563,3.868,0.0,1,,446,2543,0.2378,-39.0,3,2.67,-41.0,6.5,6.5,0.2889,0.4167,0.0483,0.0,0.0565,0.7195,0.4167,1
2026-08-28 21:04:40,step_run5,1.027,39.98,53.33,instantaneous_fallback,8.579,3.868,0.0,1,,576,2285,0.2277,-38.67,3,0.33,-40.6,6.5,6.5,0.2665,0.4722,0.0483,0.0,0.0357,0.6943,0.4722,1
2026-08-28 21:04:41,step_run5,1.014,39.88,50.0,instantaneous_fallback,8.579,3.86,0.0,1,,648,2257,0.2149,-39.0,3,-0.33,-40.13,6.5,39.4,0.2659,0.4167,0.0483,0.0,0.0357,0.6623,0.4167,1
2026-08-28 21:04:42,step_run5,1.037,32.84,53.33,delta,8.579,3.86,0.0,1,,754,1926,0.2145,-39.33,3,-0.33,-39.53,6.5,6.5,0.2189,0.4722,0.0483,0.0,0.0357,0.6613,0.4722,1
2026-08-28 21:04:43,step_run5,1.033,36.4,56.67,instantaneous_fallback,15.075,4.704,0.0,1,,1242,2118,0.2478,-39.67,3,-0.33,-39.13,6.5,6.5,0.2427,0.5209,0.0588,0.0,0.0628,0.7445,0.5209,2
2026-08-28 21:04:44,step_run5,1.032,49.27,56.67,instantaneous_fallback,15.075,4.704,0.0,1,,1602,2789,0.2977,-39.33,3,0.33,-39.2,6.5,6.5,0.3285,0.5209,0.0588,0.0,0.0628,0.8295,0.5209,2
2026-08-28 21:04:46,step_run5,1.02,45.31,55.17,instantaneous_fallback,12.433,2.283,0.0,1,,1192,2534,0.3187,-37.33,3,2.0,-38.93,6.5,39.4,0.3021,0.5021,0.0285,0.0,0.0518,0.8645,0.5021,2
2026-08-28 21:04:47,step_run5,1.046,52.59,50.0,instantaneous_fallback,12.433,2.283,0.0,1,,1060,3025,0.3207,-38.0,3,-0.67,-38.73,6.5,6.5,0.3506,0.4167,0.0285,0.0,0.0518,0.8678,0.4167,1
2026-08-28 21:04:48,step_run5,1.032,51.65,46.67,instantaneous_fallback,17.088,5.38,0.0,1,,1206,2902,0.3204,-36.67,3,1.33,-38.2,6.5,39.4,0.3443,0.3612,0.0673,0.0,0.0712,0.8673,0.3612,1
2026-08-28 21:04:49,step_run5,1.059,45.88,46.67,instantaneous_fallback,22.51,5.38,0.0,1,,786,2673,0.2957,-37.0,3,-0.33,-37.67,6.5,6.5,0.3059,0.3612,0.0673,0.0,0.0938,0.8262,0.3612,1
2026-08-28 21:04:50,step_run5,1.016,47.88,46.67,instantaneous_fallback,17.088,3.635,0.0,1,,674,2671,0.2627,-37.67,3,-0.67,-37.33,6.5,6.5,0.3192,0.3612,0.0454,0.0,0.0712,0.7712,0.3612,1
2026-08-28 21:04:51,step_run5,1.038,48.85,50.0,instantaneous_fallback,14.986,3.635,0.0,1,,1128,2781,0.2567,-37.0,3,0.67,-37.27,6.5,38.8,0.3257,0.4167,0.0454,0.0,0.0624,0.7612,0.4167,1
2026-08-28 21:04:52,step_run5,1.03,22.65,50.0,delta,9.542,3.911,0.0,1,,40,1382,0.236,-37.33,3,-0.33,-37.13,6.5,6.5,0.151,0.4167,0.0489,0.0,0.0398,0.715,0.4167,1
2026-08-28 21:04:53,step_run5,1.015,21.74,51.72,instantaneous_fallback,12.866,3.911,0.0,1,,320,1328,0.2139,-37.67,3,-0.33,-37.33,6.5,6.5,0.1449,0.4453,0.0489,0.0,0.0536,0.6598,0.4453,1
2026-08-28 21:04:54,step_run5,1.037,21.41,53.33,instantaneous_fallback,12.866,3.334,0.0,1,,156,1330,0.1963,-37.67,3,0.0,-37.47,6.5,29.2,0.1427,0.4722,0.0417,0.0,0.0536,0.6158,0.4722,1
2026-08-28 21:04:55,step_run5,1.023,11.44,53.33,instantaneous_fallback,13.725,3.334,0.0,1,,44,694,0.1834,-37.67,3,0.0,-37.47,6.5,6.5,0.0763,0.4722,0.0417,0.0,0.0572,0.5835,0.4722,1
2026-08-28 21:04:56,step_run5,1.021,36.39,63.33,delta,13.725,1.785,0.0,1,,774,2086,0.1636,-37.0,3,0.67,-37.47,6.5,6.5,0.2426,0.6041,0.0223,0.0,0.0572,0.534,0.6041,2
2026-08-28 21:04:57,step_run5,1.137,37.46,55.17,instantaneous_fallback,16.904,1.785,0.0,1,,664,2373,0.2004,-38.0,3,-1.0,-37.6,6.5,6.5,0.2497,0.5021,0.0223,0.0,0.0704,0.626,0.5021,2
2026-08-28 21:04:58,step_run5,1.064,37.65,55.17,instantaneous_fallback,37.499,6.028,0.0,1,,576,2251,0.2022,-38.0,3,0.0,-37.67,6.5,6.5,0.251,0.5021,0.0754,0.0,0.1562,0.6305,0.5021,2
2026-08-28 21:04:59,step_run5,1.061,80.26,55.17,instantaneous_fallback,37.499,6.028,0.0,1,,1922,4528,0.2501,-37.67,3,0.33,-37.67,6.5,6.5,0.5351,0.5021,0.0754,0.0,0.1562,0.7502,0.5021,2
2026-08-28 21:05:00,step_run5,1.02,45.34,56.67,instantaneous_fallback,30.119,6.028,0.0,1,,864,2361,0.2609,-38.0,3,-0.33,-37.73,6.5,32.1,0.3023,0.5209,0.0754,0.0,0.1255,0.7682,0.5209,2
2026-08-28 21:05:01,step_run5,1.053,21.36,56.67,instantaneous_fallback,23.886,6.028,0.0,1,,350,1200,0.2561,-38.33,3,-0.33,-38.0,6.5,32.1,0.1424,0.5209,0.0754,0.0,0.0995,0.7602,0.5209,2
2026-08-28 21:05:02,step_run5,2.012,30.87,56.67,instantaneous_fallback,23.886,6.923,0.0,1,,1630,3420,0.2797,-38.33,3,0.0,-38.07,6.5,32.1,0.2058,0.5209,0.0865,0.0,0.0995,0.7995,0.5209,2
2026-08-28 21:05:04,step_run5,1.025,119.67,56.67,instantaneous_fallback,23.886,5.135,9.043,1,,2404,5722,0.2938,-37.67,3,0.67,-38.0,6.5,32.5,0.7978,0.5209,0.0642,0.9521,0.0995,0.823,0.9521,3
2026-08-28 21:05:05,step_run5,1.021,47.8,56.67,instantaneous_fallback,14.283,5.135,9.043,1,,408,2867,0.2665,-38.33,3,-0.67,-38.13,6.5,6.8,0.3187,0.5209,0.0642,0.9521,0.0595,0.7775,0.9521,3
2026-08-28 21:05:06,step_run5,1.024,45.68,56.67,instantaneous_fallback,14.283,3.39,0.0,1,,738,2605,0.2591,-38.33,3,0.0,-38.2,6.5,32.5,0.3045,0.5209,0.0424,0.0,0.0595,0.7652,0.5209,2
2026-08-28 21:05:07,step_run5,1.024,40.07,56.67,instantaneous_fallback,9.349,3.39,0.0,1,,472,2286,0.2506,-38.0,3,0.33,-38.13,6.5,39.0,0.2671,0.5209,0.0424,0.0,0.039,0.751,0.5209,2
2026-08-28 21:05:08,step_run5,1.024,49.0,56.67,delta,10.188,3.77,0.0,1,,708,2769,0.2255,-38.33,3,-0.33,-38.13,6.5,6.5,0.3267,0.5209,0.0471,0.0,0.0425,0.6887,0.5209,2
2026-08-28 21:05:09,step_run5,1.032,42.31,56.67,instantaneous_fallback,10.188,3.77,0.0,1,,448,2414,0.1765,-38.0,3,0.33,-38.2,6.5,6.5,0.2821,0.5209,0.0471,0.0,0.0425,0.5662,0.5209,2
2026-08-28 21:05:10,step_run5,1.014,44.32,56.67,instantaneous_fallback,10.188,6.342,0.0,1,,586,2494,0.1902,-38.33,3,-0.33,-38.2,6.5,6.5,0.2955,0.5209,0.0793,0.0,0.0425,0.6005,0.5209,2
2026-08-28 21:05:11,step_run5,1.03,41.32,56.67,instantaneous_fallback,11.169,6.342,0.0,1,,1074,2316,0.2112,-38.33,3,0.0,-38.2,6.5,6.5,0.2755,0.5209,0.0793,0.0,0.0465,0.653,0.5209,2
2026-08-28 21:05:12,step_run5,1.02,41.04,53.33,instantaneous_fallback,11.169,5.374,0.0,1,,484,2385,0.2105,-38.33,3,0.0,-38.27,6.5,32.5,0.2736,0.4722,0.0672,0.0,0.0465,0.6512,0.4722,1
2026-08-28 21:05:13,step_run5,1.061,46.95,55.17,instantaneous_fallback,29.109,5.374,0.0,1,,778,2689,0.2151,-38.33,3,0.0,-38.27,6.5,32.5,0.313,0.5021,0.0672,0.0,0.1213,0.6628,0.5021,2
2026-08-28 21:05:14,step_run5,1.035,41.32,55.17,instantaneous_fallback,29.109,4.698,0.0,1,,552,2300,0.2219,-38.0,3,0.33,-38.27,6.5,32.5,0.2755,0.5021,0.0587,0.0,0.1213,0.6797,0.5021,2
2026-08-28 21:05:16,step_run5,1.052,22.37,55.17,instantaneous_fallback,27.472,4.698,0.0,1,,324,1397,0.2246,-38.0,3,0.0,-38.2,6.5,6.5,0.1491,0.5021,0.0587,0.0,0.1145,0.6865,0.5021,2
2026-08-28 21:05:17,step_run5,1.016,43.75,55.17,instantaneous_fallback,24.688,2.776,0.0,1,,940,2395,0.2161,-37.67,3,0.33,-38.07,6.5,6.5,0.2917,0.5021,0.0347,0.0,0.1029,0.6653,0.5021,2
2026-08-28 21:05:18,step_run5,1.023,42.87,55.17,delta,18.471,2.776,0.0,1,,808,2512,0.2315,-38.0,3,-0.33,-38.0,6.5,6.5,0.2858,0.5021,0.0347,0.0,0.077,0.7038,0.5021,2
2026-08-28 21:05:19,step_run5,1.015,45.96,55.17,instantaneous_fallback,9.092,2.966,0.0,1,,494,2573,0.2181,-38.0,3,0.0,-37.93,6.5,6.5,0.3064,0.5021,0.0371,0.0,0.0379,0.6703,0.5021,2
2026-08-28 21:05:20,step_run5,1.024,44.89,0.0,delta,8.948,2.966,0.0,1,,788,2531,0.2272,-37.67,3,0.33,-37.87,6.5,6.5,0.2993,0.0,0.0371,0.0,0.0373,0.693,0.0373,0
2026-08-28 21:05:21,step_run5,1.036,42.42,50.0,instantaneous_fallback,8.948,5.192,0.0,1,,718,2430,0.2315,-38.0,3,-0.33,-37.87,6.5,6.5,0.2828,0.4167,0.0649,0.0,0.0373,0.7038,0.4167,1
2026-08-28 21:05:22,step_run5,1.021,41.73,50.0,instantaneous_fallback,15.354,5.192,0.0,1,,752,2330,0.2234,-38.67,3,-0.67,-38.07,6.5,6.5,0.2782,0.4167,0.0649,0.0,0.064,0.6835,0.4167,1
2026-08-28 21:05:23,step_run5,1.028,41.7,53.33,instantaneous_fallback,15.354,3.923,0.0,1,,982,2422,0.2331,-38.67,3,0.0,-38.2,6.5,6.5,0.278,0.4722,0.049,0.0,0.064,0.7077,0.4722,1
2026-08-28 21:05:24,step_run5,1.04,45.14,53.33,instantaneous_fallback,15.486,3.923,0.0,1,,886,2589,0.2512,-38.33,3,0.33,-38.27,6.5,6.5,0.3009,0.4722,0.049,0.0,0.0645,0.752,0.4722,1
2026-08-28 21:05:25,step_run5,1.018,41.27,55.17,instantaneous_fallback,15.486,5.736,0.0,1,,988,2308,0.2637,-38.0,3,0.33,-38.33,6.5,6.5,0.2751,0.5021,0.0717,0.0,0.0645,0.7728,0.5021,2
